ptype,adapter,human_readable_profile,layer,target_module,matrix_rows,matrix_columns,rank,lora_alpha,scale,a_norm,b_norm,effective_update_frobenius_norm,effective_update_spectral_norm,spectral_to_frobenius_ratio
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1,k_proj,1024,4096,16,32.0,2.0,2.473339341720827,0.318899555660435,0.41624719101185476,0.2210816067892664,0.5311305675164784
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1,o_proj,4096,4096,16,32.0,2.0,2.488983200430722,0.7060269385948543,1.0332235367087912,0.7880432339843774,0.762703525409994
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1,q_proj,4096,4096,16,32.0,2.0,2.470841343492595,0.6606065172577005,0.9125809259770364,0.6079181892161845,0.6661526357953724
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1,up_proj,14336,4096,16,32.0,2.0,2.5608843839891295,1.402932378081004,2.0134610807183337,1.4014781064273316,0.6960542321122652
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1,v_proj,1024,4096,16,32.0,2.0,2.462729060182683,0.3056997480229774,0.4406729727239522,0.2860373725358634,0.6490921618536472
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,down_proj,4096,14336,16,32.0,2.0,2.8807059757430555,0.7529183801335013,1.8227589108308098,1.6980078240906662,0.9315591952403172
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,gate_proj,14336,4096,16,32.0,2.0,2.5842089063079094,1.4403850949932004,2.356664548976648,1.9605216375406829,0.8319052613542368
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,k_proj,1024,4096,16,32.0,2.0,2.468781128970136,0.3424441389195239,0.44990575236303393,0.23591744315256366,0.5243708085825923
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,o_proj,4096,4096,16,32.0,2.0,2.4518093096887754,0.7029862896687021,0.9936137549509575,0.7358473783215236,0.7405768837789924
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,q_proj,4096,4096,16,32.0,2.0,2.4706574749630494,0.683400296018025,0.8859442151913173,0.48300126936468635,0.5451824856267994
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,up_proj,14336,4096,16,32.0,2.0,2.565503083437742,1.4396346578135313,2.13807560013807,1.5677360057673764,0.7332462919768304
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,v_proj,1024,4096,16,32.0,2.0,2.4720228031389415,0.31867343942231985,0.489764369267378,0.39581191359945506,0.8081680465884784
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,down_proj,4096,14336,16,32.0,2.0,2.9046322845691015,0.7280228202550127,1.6946296068119318,1.5461602809708002,0.9123883323858342
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,gate_proj,14336,4096,16,32.0,2.0,2.5707897841826726,1.458429159925887,2.4277515709468704,2.0918444379510626,0.8616385889661694
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,k_proj,1024,4096,16,32.0,2.0,2.4826622104593477,0.3451812347336154,0.4721552777058288,0.30619298372111337,0.6485006060058986
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,o_proj,4096,4096,16,32.0,2.0,2.4675818957634648,0.6976183241939821,1.0169957988296252,0.7897522484606905,0.7765540913438874
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,q_proj,4096,4096,16,32.0,2.0,2.4588486318288387,0.6799145363090581,0.8747463976833062,0.43447349990659645,0.4966850975977309
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,up_proj,14336,4096,16,32.0,2.0,2.5491359919575074,1.4133012791551562,2.059613394370733,1.4752288340946385,0.7162649253139861
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,v_proj,1024,4096,16,32.0,2.0,2.4374379211473625,0.30060794084578235,0.4306610409420408,0.3243411002344771,0.7531238477597224
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,down_proj,4096,14336,16,32.0,2.0,2.90338403716221,0.7274730413435067,1.5301945151109275,1.316849348659499,0.8605764402207633
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,gate_proj,14336,4096,16,32.0,2.0,2.5823419654649924,1.4534557211075552,2.106148262844961,1.4269215412601586,0.6775028930454731
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,k_proj,1024,4096,16,32.0,2.0,2.4683230443299835,0.34725380555277974,0.48249803920937945,0.34251015951231467,0.7098685003436518
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,o_proj,4096,4096,16,32.0,2.0,2.477604604063731,0.712311140483124,1.0239489271538351,0.7483374845186195,0.7308347757135658
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,q_proj,4096,4096,16,32.0,2.0,2.468128831559136,0.6998860613491958,0.9326145236918157,0.5628492171862465,0.6035175336517073
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,up_proj,14336,4096,16,32.0,2.0,2.5349097241834317,1.3742988174909918,1.9158952564412661,1.286839017832292,0.6716645983155507
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,v_proj,1024,4096,16,32.0,2.0,2.4828443806693064,0.34271804769974246,0.530289013787807,0.4056793773093156,0.7650156174490285
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,down_proj,4096,14336,16,32.0,2.0,2.878841056972248,0.7316958059967924,1.480485808988929,1.223974366461295,0.8267383307761565
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,gate_proj,14336,4096,16,32.0,2.0,2.549662917909562,1.4416357670995583,2.281780581464835,1.8703547494892099,0.8196908873194538
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,k_proj,1024,4096,16,32.0,2.0,2.4745734065055673,0.33786292383388644,0.43974630588819136,0.22062759785681066,0.5017156367264783
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,o_proj,4096,4096,16,32.0,2.0,2.472411221359848,0.6988542850853515,0.961545898123839,0.6646377480340748,0.6912179120423798
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,q_proj,4096,4096,16,32.0,2.0,2.454779580271977,0.6612394853604198,0.9096782212289457,0.6462244078277698,0.7103879072258558
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,up_proj,14336,4096,16,32.0,2.0,2.517221251529852,1.372787562455101,1.9090443243016273,1.2685942686850844,0.6645179750601996
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,v_proj,1024,4096,16,32.0,2.0,2.4599413266337606,0.32506359401255575,0.4917799542959944,0.3982511450781808,0.8098157348611242
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,down_proj,4096,14336,16,32.0,2.0,2.8848989038208144,0.7344712590443175,1.5175181797112236,1.273695281095657,0.8393278565783212
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,gate_proj,14336,4096,16,32.0,2.0,2.5552097631497275,1.429208687439184,2.4103828340630806,2.094710347321491,0.869036369542396
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,k_proj,1024,4096,16,32.0,2.0,2.46757740888658,0.3425498559719085,0.45978543173134157,0.29206567918534254,0.635221690442772
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,o_proj,4096,4096,16,32.0,2.0,2.4786923293733323,0.7242942708269585,1.0011101837443028,0.6623418591902465,0.6616073534613225
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,q_proj,4096,4096,16,32.0,2.0,2.4533377472059623,0.6566963263673963,0.8521176964880038,0.4472048307782494,0.5248158002367519
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,up_proj,14336,4096,16,32.0,2.0,2.5090418617033023,1.366582138979854,1.8827872852442684,1.2351429659564688,0.6560183275277559
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,v_proj,1024,4096,16,32.0,2.0,2.465505302512879,0.3173532106140683,0.45731617175711026,0.33238125414816005,0.7268084416763079
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,down_proj,4096,14336,16,32.0,2.0,2.891058271895834,0.7427629737772925,1.5871040338530218,1.3691490363361067,0.8626712598116304
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,gate_proj,14336,4096,16,32.0,2.0,2.5464127559440572,1.4795246521242955,2.3559583810782603,1.9556579760048836,0.8300902052055055
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,k_proj,1024,4096,16,32.0,2.0,2.4772709699672695,0.35229750157418216,0.4676738077407151,0.2462889439917034,0.5266254810837074
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,o_proj,4096,4096,16,32.0,2.0,2.4582509157395833,0.6994869161308757,0.9551399274296546,0.6453878818345246,0.6756998250207239
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,q_proj,4096,4096,16,32.0,2.0,2.455590900300884,0.6666376768328653,0.8586785108511606,0.43471958583499903,0.5062658263150029
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,up_proj,14336,4096,16,32.0,2.0,2.4933035420598864,1.3249867230464278,1.8665823542057076,1.3459843119548864,0.7210955942673353
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,v_proj,1024,4096,16,32.0,2.0,2.4482145540809186,0.32697076199895586,0.4432519984698725,0.29127122722336646,0.6571233253969501
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,down_proj,4096,14336,16,32.0,2.0,2.8739148397557472,0.735921735862414,1.521605180424647,1.286329394381606,0.8453765871266418
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,gate_proj,14336,4096,16,32.0,2.0,2.5676822929164853,1.470541090413738,2.4053448056413025,2.0042143149455507,0.833233684520002
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,k_proj,1024,4096,16,32.0,2.0,2.4611628228336064,0.3441227703186472,0.4457888585917745,0.24157018262426658,0.5418937193436713
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,o_proj,4096,4096,16,32.0,2.0,2.4521499951705055,0.6920906171236163,0.9551167658894362,0.6609987032837668,0.6920606222090794
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,q_proj,4096,4096,16,32.0,2.0,2.4575541637978287,0.688165087691642,0.9024783075185925,0.5132257994907524,0.5686849148783326
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,up_proj,14336,4096,16,32.0,2.0,2.508131165041205,1.3657175453893904,1.9175529569587215,1.296130041971109,0.6759292030332231
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,v_proj,1024,4096,16,32.0,2.0,2.470403698417496,0.34606441667072774,0.49314637311093273,0.32071788138839896,0.650350279097062
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,down_proj,4096,14336,16,32.0,2.0,2.8466176485804158,0.6947978352998901,1.33401829817087,1.0299501217394396,0.7720659627770089
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,gate_proj,14336,4096,16,32.0,2.0,2.5664924225735115,1.4853654423008151,2.3237035585171797,1.8560245897795804,0.7987355284526748
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,k_proj,1024,4096,16,32.0,2.0,2.480401159369948,0.3674110744161131,0.5008371681606801,0.33181852280101065,0.6625277513240703
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,o_proj,4096,4096,16,32.0,2.0,2.480939680272893,0.7227304740236957,0.9904182418995144,0.6569722521481308,0.6633281015585188
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,q_proj,4096,4096,16,32.0,2.0,2.480542614480826,0.7331589500099948,0.9562812099518162,0.4905166547306258,0.5129418518589749
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,up_proj,14336,4096,16,32.0,2.0,2.5113482225248536,1.3744630337666994,1.844639728862709,1.0503359639844885,0.56939897127341
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,v_proj,1024,4096,16,32.0,2.0,2.465586411102106,0.3320262178876411,0.46507978562635893,0.3257435634709832,0.700403615763001
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,down_proj,4096,14336,16,32.0,2.0,2.862790686464384,0.7104542363167856,1.48802420032843,1.2774220936392202,0.8584686279680621
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,gate_proj,14336,4096,16,32.0,2.0,2.5432273077295267,1.461071729120558,2.1685639925466864,1.6367552112800188,0.7547645432210051
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,k_proj,1024,4096,16,32.0,2.0,2.466791977288806,0.3512970052039,0.456349291101769,0.2495870871139603,0.5469211675806037
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,o_proj,4096,4096,16,32.0,2.0,2.4585650580333027,0.6932258458539059,0.9217988824226131,0.5515031315555482,0.5982900848242763
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,q_proj,4096,4096,16,32.0,2.0,2.4747060262261944,0.7055195664894721,0.908187190379577,0.4133236764902819,0.4551084631765542
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,up_proj,14336,4096,16,32.0,2.0,2.510407994030247,1.3697325492028831,1.8555709085376841,1.121213255587828,0.6042416651549146
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,v_proj,1024,4096,16,32.0,2.0,2.4524595143387025,0.3319091689957907,0.4426570250684914,0.2704076025524706,0.6108738532063983
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,down_proj,4096,14336,16,32.0,2.0,2.8410196537732566,0.6926096146224088,1.3727216557041548,1.1415907391094486,0.8316257956343344
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,gate_proj,14336,4096,16,32.0,2.0,2.5456621234034076,1.4657191330451793,2.176486593397765,1.5771076393161028,0.7246116948756586
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,k_proj,1024,4096,16,32.0,2.0,2.4676892256765894,0.3487194476598121,0.4510321566941914,0.22822441259853907,0.5060047475800704
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,o_proj,4096,4096,16,32.0,2.0,2.4502695136527026,0.692527361811855,0.923116513150603,0.5707595535850974,0.6182963314534274
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,q_proj,4096,4096,16,32.0,2.0,2.4512298652657964,0.6865206790774724,0.8777419017602709,0.4600670399503719,0.5241484302250226
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,up_proj,14336,4096,16,32.0,2.0,2.5100578711545003,1.3714472877632669,1.8400987199658936,1.0402942605060679,0.5653469834082325
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,v_proj,1024,4096,16,32.0,2.0,2.4689338496490554,0.3404438197640532,0.4622939630897446,0.28693026973018976,0.6206662700340916
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,down_proj,4096,14336,16,32.0,2.0,2.8444717816589375,0.691008384459172,1.3861619854012157,1.171113203588057,0.8448602803438486
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,gate_proj,14336,4096,16,32.0,2.0,2.552391147999803,1.4515406953097418,2.1777903702656953,1.635028848010934,0.750774211482741
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,k_proj,1024,4096,16,32.0,2.0,2.481895236491293,0.36622960392829035,0.4833994641485118,0.2716359598249447,0.5619285497211302
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,o_proj,4096,4096,16,32.0,2.0,2.4626577830862986,0.7008058018044936,0.911474748628247,0.46357632632828,0.5086002953191562
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,q_proj,4096,4096,16,32.0,2.0,2.4497278313821225,0.6765733823940463,0.8464524741401964,0.3498537588322826,0.41331766344903725
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,up_proj,14336,4096,16,32.0,2.0,2.5022971703678825,1.3807926462796227,1.8025261786644353,0.8549420818309582,0.47430217211292847
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,v_proj,1024,4096,16,32.0,2.0,2.444434589783375,0.3282890771309409,0.44437160350374855,0.2798229052253396,0.6297047403997297
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,down_proj,4096,14336,16,32.0,2.0,2.8353506289792785,0.6638554716656785,1.3637732418608188,1.1909161786471025,0.8732508763862685
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,gate_proj,14336,4096,16,32.0,2.0,2.5553650652532696,1.4580857006654209,2.276257520183448,1.7844754324673515,0.7839514715028979
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,k_proj,1024,4096,16,32.0,2.0,2.486526783320425,0.36321689427515425,0.46799577071958226,0.20203363125956036,0.431699694526976
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,o_proj,4096,4096,16,32.0,2.0,2.456280814582741,0.6866511021841878,0.899071687044439,0.5131747860033701,0.5707829457852843
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,q_proj,4096,4096,16,32.0,2.0,2.470355227747967,0.7026233714335134,0.89910819393901,0.42205245080366327,0.4694123061593327
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,up_proj,14336,4096,16,32.0,2.0,2.505301679690208,1.3694762784519083,1.8108116215180454,0.9316777550978474,0.5145083806767268
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,v_proj,1024,4096,16,32.0,2.0,2.4512639701071888,0.3224333270186317,0.4169116371456848,0.22177112469877533,0.5319379574460764
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,down_proj,4096,14336,16,32.0,2.0,2.8673295650885455,0.7036068901732982,1.3115271888427655,0.9955357394203433,0.7590660322480701
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,gate_proj,14336,4096,16,32.0,2.0,2.546259755757009,1.4496765326067471,2.1877155709547687,1.6720053683456477,0.7642699949408628
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,k_proj,1024,4096,16,32.0,2.0,2.463765457062227,0.35948360000932417,0.4623143603476065,0.22897947638895852,0.49528956058555623
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,o_proj,4096,4096,16,32.0,2.0,2.482183547170285,0.7293616991457771,0.9448527441992451,0.4747720122287606,0.5024825457125871
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,q_proj,4096,4096,16,32.0,2.0,2.466531290282555,0.7113321165128981,0.9070531285486794,0.40794834843226363,0.44975132722930683
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,up_proj,14336,4096,16,32.0,2.0,2.514374966668761,1.3724753871775661,1.878600874561289,1.191644333304059,0.634325443706793
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,v_proj,1024,4096,16,32.0,2.0,2.4613784691219287,0.33586756003458484,0.44496070626760736,0.2420728315863841,0.5440319295088433
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,down_proj,4096,14336,16,32.0,2.0,2.869102529651501,0.6953737586187076,1.3774715930963173,1.1346814702207102,0.8237421925124009
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,gate_proj,14336,4096,16,32.0,2.0,2.560499151556228,1.4857045180916375,2.5069044117810395,2.184347031339675,0.8713323974677589
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,k_proj,1024,4096,16,32.0,2.0,2.465817892907018,0.3449525384589249,0.4445796859158773,0.24200644882494518,0.5443488681368525
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,o_proj,4096,4096,16,32.0,2.0,2.4906228583849517,0.732952668814571,0.9727286634539669,0.527685328740303,0.5424794689061562
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,q_proj,4096,4096,16,32.0,2.0,2.4842755111564236,0.7273994040220435,1.040352312242074,0.7833561036809805,0.7529719446605178
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,up_proj,14336,4096,16,32.0,2.0,2.5179612882357523,1.3776537499088537,1.8247744855483163,0.9953202964782621,0.5454483851900109
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,v_proj,1024,4096,16,32.0,2.0,2.4700058796303956,0.3287402772618836,0.43707596120924547,0.25952666268548186,0.5937793100482052
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,down_proj,4096,14336,16,32.0,2.0,2.902604780365446,0.7316652069889823,1.5336315000558054,1.3128020642451603,0.856008802764804
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,gate_proj,14336,4096,16,32.0,2.0,2.5720369252407838,1.487675031480823,2.494144921698509,2.1380187835801854,0.8572151381340736
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,k_proj,1024,4096,16,32.0,2.0,2.4807849261350685,0.35452341030932377,0.4560136057814472,0.2016540870415066,0.44221068074480435
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,o_proj,4096,4096,16,32.0,2.0,2.490847262388698,0.7300044814615566,0.9866183609366345,0.5536171983583241,0.5611259837418332
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,q_proj,4096,4096,16,32.0,2.0,2.4635305380377126,0.7047464802283455,0.9009064790974127,0.43201312081546034,0.47953159494232905
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,up_proj,14336,4096,16,32.0,2.0,2.5214618604292816,1.3897906829049744,1.911542227887483,1.2521640265314542,0.6550543368928176
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,v_proj,1024,4096,16,32.0,2.0,2.4841509384531655,0.3426804884373834,0.45605153669734444,0.22717620397645535,0.49813713077611954
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,down_proj,4096,14336,16,32.0,2.0,2.8760159352276586,0.697277207069135,1.3401349008900643,1.0928802477690585,0.8155001761712279
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,gate_proj,14336,4096,16,32.0,2.0,2.5648878413726868,1.4307306569045881,2.4486947278280002,2.1645354084434696,0.8839547795994233
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,k_proj,1024,4096,16,32.0,2.0,2.493227169893305,0.3773179239968216,0.5142673634204734,0.31664740469844294,0.6157252573687956
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,o_proj,4096,4096,16,32.0,2.0,2.4844991304717015,0.7172595488204052,0.9538171504749703,0.5312786911930916,0.5570026612842219
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,q_proj,4096,4096,16,32.0,2.0,2.471990086989013,0.7547548210475232,0.984160716293826,0.5564476796899481,0.5654032623710393
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,up_proj,14336,4096,16,32.0,2.0,2.55065598953269,1.4197937718355542,1.9650451414034513,1.2179905688015247,0.6198282895077035
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,v_proj,1024,4096,16,32.0,2.0,2.5025064519405174,0.35152997266009894,0.4982124894946645,0.3053654725420779,0.6129221546649889
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,down_proj,4096,14336,16,32.0,2.0,2.8957301597669036,0.7038471453418454,1.3711784308108046,1.1034546540779973,0.8047491335066458
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,gate_proj,14336,4096,16,32.0,2.0,2.5691546417643614,1.4810712054833648,2.5784719335316093,2.3237402030593737,0.9012082593726969
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,k_proj,1024,4096,16,32.0,2.0,2.4695938333690757,0.3633621957325311,0.47412643940173643,0.2534695224594349,0.5346032226746699
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,o_proj,4096,4096,16,32.0,2.0,2.487534923249305,0.7285047994332378,0.9746148913390725,0.5812576951850041,0.5963973055925555
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,q_proj,4096,4096,16,32.0,2.0,2.4769700197137268,0.7099681795141367,0.9203925210909688,0.4355706519567709,0.47324444948822053
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,up_proj,14336,4096,16,32.0,2.0,2.564489494338894,1.4183601775547268,2.0434947031183377,1.3822842929132442,0.6764315516961713
