representation,prompt_group,pooling_rule,layer,target,procrustes_disparity,mean_canonical_correlation,leave_profile_out_multivariate_r2,leave_profile_out_O_r2,leave_profile_out_C_r2,leave_profile_out_E_r2,leave_profile_out_A_r2,leave_profile_out_N_r2
activation,naturalistic_behavioral,mean_tokens,28,row_weighted_continuous,1.3212639551863297,0.35173875178325753,-0.34117570274764747,-0.2280562717784862,-0.1471799377729246,-0.7277574513272698,-0.21139110186737575,-0.391493750992181
activation,naturalistic_behavioral,mean_tokens,28,unique_tuple_weighted_continuous,1.3176981980936826,0.35054693696438605,-0.32320472420237645,-0.1258109346126508,-0.21312317336913922,-0.6968855825193809,-0.1600298660825672,-0.4201740644281442
activation,naturalistic_behavioral,mean_tokens,29,row_weighted_continuous,1.2844951789122057,0.37475642905632617,-0.265342286824792,-0.22635685895307311,-0.09323514096189589,-0.22515702784757563,-0.26314985394411927,-0.5188125524172962
activation,naturalistic_behavioral,mean_tokens,29,unique_tuple_weighted_continuous,1.2683099476383055,0.381639763888724,-0.19878252033527963,-0.12460438391869433,-0.0872378551010149,-0.15418634527867914,-0.1270752890815927,-0.5008087282964171
activation,naturalistic_behavioral,mean_tokens,30,row_weighted_continuous,1.2019026505298356,0.4123741811655455,-0.256811586354288,-0.21185246407595115,-0.15658545063135465,-0.27030105462088394,-0.38697427924435424,-0.25834468319889625
activation,naturalistic_behavioral,mean_tokens,30,unique_tuple_weighted_continuous,1.1936950219689049,0.41424805533678183,-0.20200908662490358,-0.1393432419164684,-0.19702912558695918,-0.16265052139839065,-0.2653604864888821,-0.24566205773381777
activation,naturalistic_behavioral,mean_tokens,31,row_weighted_continuous,1.1578949875534696,0.4189278156643431,-0.22334604266818298,-0.162845611464133,-0.23994662879315687,-0.10317974851931666,-0.36158003422362617,-0.24917819034068223
activation,naturalistic_behavioral,mean_tokens,31,unique_tuple_weighted_continuous,1.158155175143195,0.4169366908406718,-0.13840980543834652,-0.06659513573034959,-0.14555772557509328,-0.04088770059015734,-0.19696197561891626,-0.2420464896772161
activation,neutral_controls,final_token,0,row_weighted_continuous,1.238757858412475,0.37202317586979083,-0.4685177122353707,-0.01401617527308141,0.06106105601070744,-0.5053775467949002,-1.088059626080236,-0.7961962690393436
activation,neutral_controls,final_token,0,unique_tuple_weighted_continuous,1.2289714765306363,0.37964986231183767,-0.48459189309093176,0.05505286988082114,0.06313836230636316,-0.5032507006359634,-1.3917990242910983,-0.6461009727147817
activation,neutral_controls,final_token,1,row_weighted_continuous,1.1602883515499367,0.41059389381978645,-0.17986539148041455,-0.1403430893794686,0.04062358049268888,-0.011749139306180822,-0.6535049507176389,-0.13435335849147334
activation,neutral_controls,final_token,1,unique_tuple_weighted_continuous,1.1553915342807792,0.4143704380738611,-0.16000081889348844,-0.11303049218783401,0.05155403647615597,-0.0413243062291313,-0.651543289040394,-0.045660043486238866
activation,neutral_controls,final_token,2,row_weighted_continuous,1.132948349702695,0.4227960972402481,-0.13070398170940808,-0.16092367827738197,-0.010171486931226603,-0.035762300565808536,0.051377253005423285,-0.49803969577804663
activation,neutral_controls,final_token,2,unique_tuple_weighted_continuous,1.131173820807019,0.42806850979258393,-0.11139282206353529,-0.12550920717161618,0.03031150628072865,-0.07606249045567082,0.06693776572054289,-0.452641684691661
activation,neutral_controls,final_token,3,row_weighted_continuous,1.1524189604858601,0.407150333936931,-0.16716099492054048,-0.5448952327716785,-0.08124085508527124,-0.09759110168227036,-0.016703288985615572,-0.09537449607786685
activation,neutral_controls,final_token,3,unique_tuple_weighted_continuous,1.1459997717161041,0.41398570410283114,-0.14415561443610853,-0.4768381405049944,0.0018751882601248937,-0.14192950607011423,0.012895071890322352,-0.1167806857558813
activation,neutral_controls,final_token,4,row_weighted_continuous,1.1180179911880932,0.4358597594979129,-0.23399292761751952,-0.7185596931050691,-0.08210395105239288,-0.389054191891576,-0.025324822061002283,0.045078020022442655
activation,neutral_controls,final_token,4,unique_tuple_weighted_continuous,1.1148340472168579,0.4402639490841633,-0.2755376152690026,-0.8244905323439737,-0.01523912944713346,-0.5306903621126517,-0.041604943814270934,0.034336891373016876
activation,neutral_controls,final_token,5,row_weighted_continuous,1.109421977259411,0.4435608450578593,-0.5670754037264397,-2.419826034335255,-0.08024623884930637,-0.023252116583502236,-0.07310157789514315,-0.23895105096899227
activation,neutral_controls,final_token,5,unique_tuple_weighted_continuous,1.1000708668746668,0.4500958864802634,-0.6052433014888415,-2.4553012780358907,-0.13250914773503175,-0.08553726727368538,-0.041066018235587975,-0.3118027961640122
activation,neutral_controls,final_token,6,row_weighted_continuous,1.0828114908152786,0.46817764585358673,-0.2540834285924954,-0.36090046000022724,-0.21972353613439033,0.029404545698910267,-0.39687767768060045,-0.3223200148461691
activation,neutral_controls,final_token,6,unique_tuple_weighted_continuous,1.0684846873482545,0.4770370680685335,-0.22453113738607114,-0.30901993911750436,-0.19013954277059741,0.045361897152121244,-0.33438058889157607,-0.33447751330279907
activation,neutral_controls,final_token,7,row_weighted_continuous,1.1211843033081625,0.44563146144599897,-0.21626280433858724,-0.25187191641087936,-0.1547901294207077,-0.2941782045400929,-0.1200828951702293,-0.26039087615102696
activation,neutral_controls,final_token,7,unique_tuple_weighted_continuous,1.1098153985159647,0.4505202331820774,-0.16098673279614495,-0.1894014381318594,-0.05601279390753722,-0.23035199800993067,-0.003431622453682781,-0.3257358114777147
activation,neutral_controls,final_token,8,row_weighted_continuous,1.177477408929394,0.4203593391560284,-0.25302039104685436,-0.41622422581965646,-0.28686049278956527,-0.4562584226016164,0.06095214341803046,-0.16671095744146402
activation,neutral_controls,final_token,8,unique_tuple_weighted_continuous,1.1556827407332435,0.43193539109425955,-0.2129045808277879,-0.3921345067778119,-0.17461744225408116,-0.4142770144354617,0.18294305854751436,-0.26643699921909914
activation,neutral_controls,final_token,9,row_weighted_continuous,1.162430857459432,0.41724794261321935,-0.2566705752852282,-0.42587236770078385,-0.07205258835481643,-0.7020413379524206,0.0697194819314425,-0.1531060643495623
activation,neutral_controls,final_token,9,unique_tuple_weighted_continuous,1.1404172729325122,0.4259406261814247,-0.23569229053113272,-0.34677073196030594,-8.212478832425596e-05,-0.7295340091437983,0.06110067482502224,-0.16317526158825735
activation,neutral_controls,final_token,10,row_weighted_continuous,1.166142338933922,0.422192952963239,-0.15124826840781366,-0.3652046238429578,-0.058074195441960574,-0.1487930379687903,0.025741863181102165,-0.20991134796646183
activation,neutral_controls,final_token,10,unique_tuple_weighted_continuous,1.135239993907986,0.4347410479609109,-0.14401062296068584,-0.2878484029974979,-0.023945993141692767,-0.10978045061115571,0.01251701636209357,-0.31099528441517643
activation,neutral_controls,final_token,11,row_weighted_continuous,1.179804808831093,0.4079003062203858,-0.15285825721477123,-0.3483710846214867,-0.10826044075853303,-0.11572360247141655,0.03361444303108996,-0.22555060125350979
activation,neutral_controls,final_token,11,unique_tuple_weighted_continuous,1.1481878255347961,0.4229166286497194,-0.14999975566438342,-0.278139327973316,-0.06689543894067551,-0.12021399687800205,0.0554552033772977,-0.34020521790722125
activation,neutral_controls,final_token,12,row_weighted_continuous,1.2132878647335206,0.3859300163169953,-0.23239873425476124,-0.38162740269662043,-0.09064103259344614,-0.44958048637351244,0.18825612226317245,-0.4284008718733996
activation,neutral_controls,final_token,12,unique_tuple_weighted_continuous,1.1950471043214232,0.3948048000134837,-0.22572751672272054,-0.3020459304751657,-0.036753309983163396,-0.41143251569414163,0.19634976724059372,-0.5747555947017255
activation,neutral_controls,final_token,13,row_weighted_continuous,1.3123102299719003,0.3294713476467813,-0.3402601559306675,-0.4834784980664837,-0.2221432597903743,-0.4864401408205521,-0.14142430142869689,-0.3678145795472305
activation,neutral_controls,final_token,13,unique_tuple_weighted_continuous,1.2890918687085948,0.3376801030243271,-0.35095766229918834,-0.4815889145209935,-0.29199537546686516,-0.5011940110100797,-0.1332788438413648,-0.3467311666566386
activation,neutral_controls,final_token,14,row_weighted_continuous,1.3028405437119033,0.33431466049678227,-0.34044385167767577,-0.4450234202687182,-0.2179044965526029,-0.4394160823437687,-0.26602412565623323,-0.33385113356705576
activation,neutral_controls,final_token,14,unique_tuple_weighted_continuous,1.2872681740850835,0.33686639873927365,-0.35588731821377106,-0.44984760944784496,-0.2709102489065147,-0.46108446927607893,-0.2634009359237639,-0.3341933275146527
activation,neutral_controls,final_token,15,row_weighted_continuous,1.2717317963052714,0.3537494561022506,-0.3025989395836942,-0.4573619388397028,-0.13684537280305986,-0.32429506017704934,-0.24336382079540853,-0.35112850530325046
activation,neutral_controls,final_token,15,unique_tuple_weighted_continuous,1.270180100111709,0.3498905981350327,-0.308301901143863,-0.4342593994742181,-0.17087655923628975,-0.32604329807698895,-0.24487999995309084,-0.36545024897872747
activation,neutral_controls,final_token,16,row_weighted_continuous,1.2490866233467262,0.36905139659420033,-0.3149030593187611,-0.445966179399482,-0.365593946832689,-0.38223101555995,-0.014196046193543754,-0.3665281086081409
activation,neutral_controls,final_token,16,unique_tuple_weighted_continuous,1.2585783618682593,0.36253445681760776,-0.33603491494181187,-0.41813039151103815,-0.36626843348737936,-0.4388086373833926,-0.03437850838199963,-0.42258860394524955
activation,neutral_controls,final_token,17,row_weighted_continuous,1.2423294269750602,0.37234604485122996,-0.35192628468468484,-0.2969894389207697,-0.463280041320715,-0.36755267774864686,-0.20816743677113703,-0.4236418286621557
activation,neutral_controls,final_token,17,unique_tuple_weighted_continuous,1.2459620929310395,0.36874478014576995,-0.3739083789557379,-0.2720307351980116,-0.47923364981587335,-0.42209699162084324,-0.22891137127018601,-0.4672691468737755
activation,neutral_controls,final_token,18,row_weighted_continuous,1.2871378211001747,0.34886275493017943,-0.3207402900167101,-0.2313520199129484,-0.17228078246863987,-0.5021314676668343,-0.35187094005540676,-0.3460662399797214
activation,neutral_controls,final_token,18,unique_tuple_weighted_continuous,1.2714094931954807,0.35451503680077107,-0.3238116548409137,-0.18690746894256716,-0.18675115710385914,-0.5306213453574185,-0.3294081732667682,-0.38537012953395555
activation,neutral_controls,final_token,19,row_weighted_continuous,1.2715453928769271,0.36293343261047484,-0.35242106130607864,-0.217288736695451,-0.12364059969522367,-0.5010446432903906,-0.47910136949022664,-0.44102995735910144
activation,neutral_controls,final_token,19,unique_tuple_weighted_continuous,1.266180454095597,0.36348465370216687,-0.36432363582716853,-0.17074874537669782,-0.13811883442772,-0.5391076899760137,-0.4946354833031965,-0.4790074260522148
activation,neutral_controls,final_token,20,row_weighted_continuous,1.2593275229056236,0.3702104295962011,-0.278909437996078,-0.19380036817157342,-0.08455070199649217,-0.35455383495446946,-0.3705922692326098,-0.391050015625245
activation,neutral_controls,final_token,20,unique_tuple_weighted_continuous,1.2435992788096888,0.37585879682601175,-0.29831460149324995,-0.15943318761930492,-0.10430181604064859,-0.38061655959085683,-0.36281521961955465,-0.4844062245958849
activation,neutral_controls,final_token,21,row_weighted_continuous,1.2782747838589783,0.3593491533256608,-0.3354665399561156,-0.2720445663079645,-0.09652580827789725,-0.2876535976428549,-0.605467405055756,-0.4156413224961053
activation,neutral_controls,final_token,21,unique_tuple_weighted_continuous,1.2666591289627616,0.3614000125002712,-0.3698656918958241,-0.27074357196060195,-0.11463440362407074,-0.3483976520209995,-0.5772209736987608,-0.5383318581746876
activation,neutral_controls,final_token,22,row_weighted_continuous,1.3018494021491787,0.34618114194052774,-0.45238176868967256,-0.48420120351286156,-0.11076317729130691,-0.5115244129927623,-0.6665218908720654,-0.4888981587793664
activation,neutral_controls,final_token,22,unique_tuple_weighted_continuous,1.30996463169886,0.33811778146923666,-0.49405013378482926,-0.4981562642590527,-0.12175958380523788,-0.5587446356907759,-0.6547148260198918,-0.6368753591491882
activation,neutral_controls,final_token,23,row_weighted_continuous,1.2941224774553801,0.3488400030759514,-0.4429707714369739,-0.34726794381504633,-0.026188983674655608,-0.4879376921875247,-0.8669238687705527,-0.4865353687370899
activation,neutral_controls,final_token,23,unique_tuple_weighted_continuous,1.2953572797661237,0.34557328423747624,-0.47228940716201484,-0.32730670277883367,-0.01812491669874694,-0.5595295050987046,-0.8165813347599544,-0.6399045764738347
activation,neutral_controls,final_token,24,row_weighted_continuous,1.3062446525699043,0.33957706132903576,-0.5392097916523982,-0.36767010287847324,-0.17641076737820782,-0.6099849975162672,-0.9883162948037125,-0.5536667956853303
activation,neutral_controls,final_token,24,unique_tuple_weighted_continuous,1.3060725733323673,0.33825544613006037,-0.5710567478153838,-0.36790009426504877,-0.13972429613557424,-0.7091773934391861,-0.9182282043927876,-0.7202537508443227
activation,neutral_controls,final_token,25,row_weighted_continuous,1.3065554214206454,0.34053992289017343,-0.5404404665092376,-0.3435261872797595,-0.13649652007134283,-0.6360348676865508,-1.028830008898102,-0.5573147486104331
activation,neutral_controls,final_token,25,unique_tuple_weighted_continuous,1.2800557531753125,0.35483810866870585,-0.5623201837403771,-0.3311482719480554,-0.08105241539782226,-0.7493577717169326,-0.9277593643944471,-0.7222830952446282
activation,neutral_controls,final_token,26,row_weighted_continuous,1.2779076777740859,0.35373671201080914,-0.6201886235115419,-0.4369775021940536,-0.12925935073587413,-1.0272956574959826,-0.9708131987535653,-0.5365974083782339
activation,neutral_controls,final_token,26,unique_tuple_weighted_continuous,1.2618315140809249,0.3624840684235099,-0.6390171961803034,-0.44320883091823093,-0.05984229273849451,-1.1601521033902484,-0.8224287148575871,-0.7094540389969564
activation,neutral_controls,final_token,27,row_weighted_continuous,1.274296914867965,0.35423197026307424,-0.6128717583367289,-0.38951867107919624,-0.12632700166655852,-0.864940093313185,-1.1128989870043506,-0.5706740386203539
activation,neutral_controls,final_token,27,unique_tuple_weighted_continuous,1.2478328483983558,0.36853307124810647,-0.6225090097621534,-0.36565591904963446,-0.056971828044092065,-0.9899173831999801,-0.9560620415058958,-0.7439378770111644
activation,neutral_controls,final_token,28,row_weighted_continuous,1.267957287799908,0.3587230251235636,-0.7160207529268431,-0.36123329674891513,-0.1508601951758135,-1.1127834687557856,-1.4061997740795658,-0.5490270298741353
activation,neutral_controls,final_token,28,unique_tuple_weighted_continuous,1.2401163381410134,0.3729675814567813,-0.7256781865835189,-0.34491792899456475,-0.08970116896361291,-1.200212799687335,-1.2783412750831045,-0.7152177601889775
activation,neutral_controls,final_token,29,row_weighted_continuous,1.2744673087630087,0.3531660193815508,-0.6855170744880577,-0.6207435681770783,-0.17716128356318395,-1.3243325843912235,-0.855954812762727,-0.44939312354607575
activation,neutral_controls,final_token,29,unique_tuple_weighted_continuous,1.2545958110468232,0.36323655833119173,-0.6911267854547625,-0.6219877415864097,-0.14953451726100164,-1.2832455162795662,-0.7982058527619884,-0.602660299384846
activation,neutral_controls,final_token,30,row_weighted_continuous,1.097498938331436,0.46090892561037844,-0.1879933221645159,-0.35372160671999264,0.025411639721581336,-0.4320886067705205,0.20745388061035075,-0.3870219176639984
activation,neutral_controls,final_token,30,unique_tuple_weighted_continuous,1.078827947762064,0.4702868442280816,-0.1799653017294155,-0.2752431417783294,0.06341389755744797,-0.38241438461881594,0.18547074152640874,-0.4910536213337888
activation,neutral_controls,final_token,31,row_weighted_continuous,1.1429873506673331,0.42503653627663374,-0.23148503468177992,-0.2958323134658174,-0.17999162839744187,-0.3281013794978729,0.0758665010064189,-0.42936635305418624
activation,neutral_controls,final_token,31,unique_tuple_weighted_continuous,1.108993854279161,0.43844490847807605,-0.1849116624068164,-0.1677715446924899,-0.09882337679242048,-0.21441211160163154,0.032408767656252446,-0.47596004660379254
activation,neutral_controls,mean_tokens,0,row_weighted_continuous,1.2474881043905133,0.3737819047410767,-0.32353698937651476,-0.5817502469482438,-0.14995568774542,-0.13087379286950362,-0.1329312052848306,-0.6221740140345757
activation,neutral_controls,mean_tokens,0,unique_tuple_weighted_continuous,1.2590346767917668,0.37153957448300734,-0.30136438382079767,-0.4209011612997975,-0.15168283508752056,-0.20306019462784164,-0.07160230000552681,-0.6595754280833017
activation,neutral_controls,mean_tokens,1,row_weighted_continuous,1.3922476590659474,0.3904880714055551,-0.16776421317447893,-0.19434266174547576,-0.18965945262411754,0.08592070426864895,-0.36885686554774244,-0.1718827902237079
activation,neutral_controls,mean_tokens,1,unique_tuple_weighted_continuous,1.3853845072787063,0.3825905475735861,-0.14286085237924073,-0.18085427429442635,-0.1810335916747552,-0.0029797282403474235,-0.16537687917326438,-0.18405978851341032
activation,neutral_controls,mean_tokens,2,row_weighted_continuous,1.3898213221619273,0.3844664660674283,-0.1894272807770936,-0.2565748872214779,-0.2859081507181931,0.1460086922111321,-0.3482514620070587,-0.20241059614987034
activation,neutral_controls,mean_tokens,2,unique_tuple_weighted_continuous,1.3768744697389048,0.3893487026612669,-0.14289688149981747,-0.18569350020897257,-0.27702495449071485,0.12636073661463354,-0.17305124375446135,-0.20507544565957225
activation,neutral_controls,mean_tokens,3,row_weighted_continuous,1.3585999690041843,0.3974330779140174,-0.20305510520218878,-0.29571128528853596,-0.40069820494867425,0.1407368072714752,-0.2941653798400252,-0.1654374632051836
activation,neutral_controls,mean_tokens,3,unique_tuple_weighted_continuous,1.3357918489619824,0.416588356330716,-0.12433260811791888,-0.20898375092231358,-0.36454415865859047,0.21146145370354708,-0.1256839500686262,-0.13391263464361125
activation,neutral_controls,mean_tokens,4,row_weighted_continuous,1.346584890400027,0.3835865148264167,-0.4580148418020508,-0.44598345700383923,-0.7506898906449295,0.11427302103885328,-0.9127456405301575,-0.2949282418701815
activation,neutral_controls,mean_tokens,4,unique_tuple_weighted_continuous,1.3254599420958892,0.40421970789930484,-0.3716931262048545,-0.4205650903428999,-0.7339322452295161,0.11996749585948185,-0.5763809670811744,-0.24755482423016462
activation,neutral_controls,mean_tokens,5,row_weighted_continuous,1.3459285438602913,0.3662219487848509,-0.33872422443501937,-0.4482759197988009,-0.3211699032890094,-0.01078572704240699,-0.4661030877559891,-0.4472864842888906
activation,neutral_controls,mean_tokens,5,unique_tuple_weighted_continuous,1.3312978902379515,0.3739201427642756,-0.25620532276514385,-0.37231435175520766,-0.23144401316334373,-0.012462521416825245,-0.31448837874224744,-0.35031734874809506
activation,neutral_controls,mean_tokens,6,row_weighted_continuous,1.319175054780118,0.38905688305846975,-0.4935356233811216,-0.39698549321461063,-0.7401280431092194,0.02477787089722061,-1.1518950154906564,-0.20344743598834203
activation,neutral_controls,mean_tokens,6,unique_tuple_weighted_continuous,1.309340521876242,0.39328825686668734,-0.3618554008735117,-0.32501708742773183,-0.5832518490504406,0.044231739031170836,-0.7591806121577986,-0.18605919476275856
activation,neutral_controls,mean_tokens,7,row_weighted_continuous,1.3105996232089585,0.3855216518244254,-0.3237060167755813,-0.7601545037406903,-0.18479052473984714,0.01881186235470944,-0.32904100948115933,-0.36335590827091924
activation,neutral_controls,mean_tokens,7,unique_tuple_weighted_continuous,1.280984557534381,0.40576283013704567,-0.2627681310348401,-0.6081207663598243,-0.1289214817610267,-0.008537511984762602,-0.2278464701270415,-0.3404144249415455
activation,neutral_controls,mean_tokens,8,row_weighted_continuous,1.3487669562306563,0.3479662016055633,-0.32710016372114564,-0.9372985999037033,-0.16667002022355204,-0.017573307012705097,-0.22907935244577238,-0.2848795390199954
activation,neutral_controls,mean_tokens,8,unique_tuple_weighted_continuous,1.3117617726384794,0.3714603405087053,-0.2594393506240794,-0.7378940677231534,-0.10678689538338237,-0.044617901972900276,-0.148773337705417,-0.25912455033554416
activation,neutral_controls,mean_tokens,9,row_weighted_continuous,1.3231777600542407,0.3644510590554929,-0.2746042133321901,-0.6594940873377195,-0.04424681538469155,-0.12582888285072813,-0.18526224414696113,-0.35818903694085025
activation,neutral_controls,mean_tokens,9,unique_tuple_weighted_continuous,1.2882392959902853,0.3837958752989815,-0.23156434320776148,-0.49987726150585954,-0.013622506464527229,-0.1337956756811578,-0.22182592925470535,-0.28870034313255744
activation,neutral_controls,mean_tokens,10,row_weighted_continuous,1.3170644884129683,0.36142316532049723,-0.3242527653432095,-0.6979933795533657,-0.11401957458547773,-0.29490652565994235,-0.1774416665362606,-0.33690268038100135
activation,neutral_controls,mean_tokens,10,unique_tuple_weighted_continuous,1.2837426524053992,0.38182819131157136,-0.2909579117547039,-0.5475134477449133,-0.08168451561268819,-0.3051636094029502,-0.1948458550722798,-0.3255821309406881
activation,neutral_controls,mean_tokens,11,row_weighted_continuous,1.3173094748533574,0.3586511674001781,-0.42794335754438445,-0.5088224703448032,-0.23639325627960295,-0.456533470311697,-0.6330137028070206,-0.30495388797879897
activation,neutral_controls,mean_tokens,11,unique_tuple_weighted_continuous,1.3103419439125934,0.35839046498690075,-0.42799034379440953,-0.36734640299272914,-0.21152275140938648,-0.5302400581436872,-0.711047888504019,-0.31979461792222574
activation,neutral_controls,mean_tokens,12,row_weighted_continuous,1.2673631191955081,0.3971320712727039,-0.25803171372828926,-0.32535940574655897,-0.16296172008745824,-0.42038082015441924,-0.14921480102051676,-0.23224182163249307
activation,neutral_controls,mean_tokens,12,unique_tuple_weighted_continuous,1.2632227478791196,0.3960275805920267,-0.2664767207879494,-0.2639735311598721,-0.1400579995038922,-0.4040178114356927,-0.2944211178584313,-0.2299131439818587
activation,neutral_controls,mean_tokens,13,row_weighted_continuous,1.295360866565597,0.37127093590350346,-0.3326321749577711,-0.3474007892318798,-0.21952568141686113,-0.445762157821723,-0.3291856178816346,-0.32128662843675704
activation,neutral_controls,mean_tokens,13,unique_tuple_weighted_continuous,1.2956349489037735,0.36546355038525224,-0.3323859123886992,-0.2509244016266927,-0.22945896303314162,-0.4932401902634438,-0.37300451518066446,-0.31530149183955336
activation,neutral_controls,mean_tokens,14,row_weighted_continuous,1.265073248501977,0.3860031675268626,-0.35063176116555667,-0.4313383198097769,-0.22013771337405252,-0.4174761781341223,-0.394517134029285,-0.28968946048054667
activation,neutral_controls,mean_tokens,14,unique_tuple_weighted_continuous,1.2645894041366748,0.38182721821714505,-0.33366052895899767,-0.27563502478354085,-0.212852626983852,-0.4476619367717949,-0.45057650482310896,-0.28157655143269156
activation,neutral_controls,mean_tokens,15,row_weighted_continuous,1.2821069719047506,0.3686319482585835,-0.3931593965642818,-0.5355439409611564,-0.3962809143461947,-0.3848011010617014,-0.153943673840514,-0.4952273526118425
activation,neutral_controls,mean_tokens,15,unique_tuple_weighted_continuous,1.2873128458304828,0.3644824405187153,-0.36845757640673893,-0.4115900238182657,-0.37955792147954326,-0.361906218901199,-0.14079056225383835,-0.5484431555808484
activation,neutral_controls,mean_tokens,16,row_weighted_continuous,1.307511524336368,0.35387600174507117,-0.5353558049016044,-0.4395748054502939,-0.6020039191888269,-0.4576213243642162,-0.546507742240006,-0.6310712332646788
activation,neutral_controls,mean_tokens,16,unique_tuple_weighted_continuous,1.3196276153234745,0.34748511478180355,-0.5129565409301745,-0.3375735324184763,-0.6239734132484069,-0.4345185744576552,-0.5437613711282285,-0.6249558133981057
activation,neutral_controls,mean_tokens,17,row_weighted_continuous,1.3197402513737575,0.3410289542666548,-0.4854360860922881,-0.39970166295154796,-0.7004850852839268,-0.4795592494084846,-0.34948517855259453,-0.49794925426488645
activation,neutral_controls,mean_tokens,17,unique_tuple_weighted_continuous,1.3156368975299861,0.3443754052700819,-0.49266169265965376,-0.3297068431213881,-0.7983109370227057,-0.4433724120187805,-0.4052425966875479,-0.48667567444784643
activation,neutral_controls,mean_tokens,18,row_weighted_continuous,1.3468031482032934,0.32032012122614745,-0.4620792241645086,-0.4457947026884115,-0.5279667017378602,-0.5387659613895246,-0.4537603492195166,-0.34410840578723034
activation,neutral_controls,mean_tokens,18,unique_tuple_weighted_continuous,1.3407672376226336,0.3229861448187463,-0.4281793841715686,-0.3503573643602791,-0.5769955755330067,-0.48264105176044403,-0.39457482524169607,-0.3363281039624173
activation,neutral_controls,mean_tokens,19,row_weighted_continuous,1.3476163744655418,0.31948913389350575,-0.43331138801110985,-0.3267176141300896,-0.35436675873183576,-0.7116458185208909,-0.25187742570178817,-0.5219493229709449
activation,neutral_controls,mean_tokens,19,unique_tuple_weighted_continuous,1.32741602776427,0.33205263902496873,-0.3902921991554832,-0.22293330275804513,-0.38814845698984546,-0.6130744702816215,-0.2325079812333024,-0.4947967845146013
activation,neutral_controls,mean_tokens,20,row_weighted_continuous,1.2580647851663995,0.388150074742591,-0.32114344918428944,-0.5278973858814286,-0.3338956211596926,-0.6552210970196337,0.21819796315381512,-0.3069011050145076
activation,neutral_controls,mean_tokens,20,unique_tuple_weighted_continuous,1.2541580094720621,0.38939872221245564,-0.2910291396397494,-0.34527123866279297,-0.3427236497542716,-0.6109915533699188,0.13474259926363052,-0.29090185567539417
activation,neutral_controls,mean_tokens,21,row_weighted_continuous,1.2543325477623792,0.3863136534656067,-0.2941745426243544,-0.5071830595655924,-0.2625348915398873,-0.6087031702150387,0.25880590558923744,-0.35125749739049095
activation,neutral_controls,mean_tokens,21,unique_tuple_weighted_continuous,1.2532514870816194,0.38650163073717525,-0.2632108466222511,-0.37808878685442915,-0.264210792639733,-0.5331249235039026,0.22846388369819082,-0.3690936138113816
activation,neutral_controls,mean_tokens,22,row_weighted_continuous,1.3353548349308044,0.3389843678906185,-0.48778282826350833,-0.41246128992548203,-0.3310413347371637,-0.6977901418322099,-0.6696022829833721,-0.32801909183931377
activation,neutral_controls,mean_tokens,22,unique_tuple_weighted_continuous,1.3064166311032666,0.3527977120390145,-0.4285510864854869,-0.3286816349940147,-0.2948466384348345,-0.7176617365352769,-0.5133958874424491,-0.2881695350208595
activation,neutral_controls,mean_tokens,23,row_weighted_continuous,1.2699149767070228,0.375460907508833,-0.39417661759987443,-0.6465068119942439,-0.2689185842304409,-0.6107765975814259,-0.046262321732572165,-0.39841877246068935
activation,neutral_controls,mean_tokens,23,unique_tuple_weighted_continuous,1.2433887517445266,0.3877365436406037,-0.3397660506740855,-0.5605438734189883,-0.24613828295947004,-0.5214878103241745,0.022035985922217782,-0.3926962725900123
activation,neutral_controls,mean_tokens,24,row_weighted_continuous,1.2672824038733093,0.3753123707463317,-0.3502936305737784,-0.6097806424252552,-0.26755946741945236,-0.6363750182236485,0.1580346897304028,-0.39578771453093875
activation,neutral_controls,mean_tokens,24,unique_tuple_weighted_continuous,1.2443360900665985,0.385945308774173,-0.304000932887873,-0.5257196626301084,-0.25513332134602096,-0.5137929833883148,0.18408068895357144,-0.40943938602849217
activation,neutral_controls,mean_tokens,25,row_weighted_continuous,1.2682900029755229,0.3753255590491788,-0.33979243372968615,-0.6284880041668983,-0.2586417466460289,-0.7069291295087936,0.28415943130910415,-0.3890627196358143
activation,neutral_controls,mean_tokens,25,unique_tuple_weighted_continuous,1.2463796913883036,0.3852764433931392,-0.2972762511468739,-0.526540663727957,-0.24294034897670858,-0.5831031102690782,0.2820310674195824,-0.41582820018020783
activation,neutral_controls,mean_tokens,26,row_weighted_continuous,1.2637851502988355,0.37716644167743196,-0.3207326736424442,-0.6322351315683872,-0.23342153389905795,-0.7114429105805198,0.3581577543830561,-0.38472154654731194
activation,neutral_controls,mean_tokens,26,unique_tuple_weighted_continuous,1.2459573067897751,0.3849847059735001,-0.2919745122870795,-0.5343234151142529,-0.24289018697905562,-0.5885535387604399,0.3340983867834185,-0.42820380736506736
activation,neutral_controls,mean_tokens,27,row_weighted_continuous,1.26280742240555,0.3782863757246957,-0.3091123407642001,-0.619585779178063,-0.21832420747606118,-0.670713498173207,0.38420554724089173,-0.42114376623456096
activation,neutral_controls,mean_tokens,27,unique_tuple_weighted_continuous,1.2425046982133057,0.38837454223783,-0.27707012238847384,-0.5129717179087838,-0.2174242825652677,-0.539948180325903,0.3636998675404227,-0.47870629868283743
activation,neutral_controls,mean_tokens,28,row_weighted_continuous,1.2439919532780361,0.38978993933119765,-0.31157685312643824,-0.5922321401931383,-0.23923477027118079,-0.7135016468786148,0.40996906054281723,-0.4228847688320745
