representation,prompt_group,pooling_rule,layer,factorial_model,exposure_covariates_added,profile_disjoint_folds,reconstruction_rmse,explained_variance
activation,neutral_controls,mean_tokens,3,main_effects,False,8,0.010396080168180022,-0.22069491047439915
activation,neutral_controls,mean_tokens,3,main_effects,True,8,0.01022108526032171,-0.1799454126396085
activation,neutral_controls,mean_tokens,3,main_plus_two_way,False,8,0.013884081004965389,-1.177219281707905
activation,neutral_controls,mean_tokens,3,main_plus_two_way,True,8,0.014132921527862575,-1.255962048177206
activation,neutral_controls,mean_tokens,3,through_third_order,False,8,0.03407151605344163,-12.11145265435205
activation,neutral_controls,mean_tokens,3,through_third_order,True,8,0.08720908919609088,-84.89965027795209
activation,neutral_controls,mean_tokens,4,main_effects,False,8,0.011171153290922853,-0.22184122668027806
activation,neutral_controls,mean_tokens,4,main_effects,True,8,0.011105826583286694,-0.20759283530855788
activation,neutral_controls,mean_tokens,4,main_plus_two_way,False,8,0.014824410955356214,-1.1516599878517568
activation,neutral_controls,mean_tokens,4,main_plus_two_way,True,8,0.015700968225278618,-1.4136351486772942
activation,neutral_controls,mean_tokens,4,through_third_order,False,8,0.035909436743004716,-11.625132315722459
activation,neutral_controls,mean_tokens,4,through_third_order,True,8,0.09363761921057988,-84.84588421174615
activation,neutral_controls,mean_tokens,5,main_effects,False,8,0.011834749640548068,-0.21905531743734663
activation,neutral_controls,mean_tokens,5,main_effects,True,8,0.011826670432576004,-0.2173914648105122
activation,neutral_controls,mean_tokens,5,main_plus_two_way,False,8,0.015644814158526615,-1.1303260613656487
activation,neutral_controls,mean_tokens,5,main_plus_two_way,True,8,0.016914753998879935,-1.490213797323615
activation,neutral_controls,mean_tokens,5,through_third_order,False,8,0.037475588597359465,-11.223686088841019
activation,neutral_controls,mean_tokens,5,through_third_order,True,8,0.09895847962989957,-84.23369020593738
activation,neutral_controls,mean_tokens,6,main_effects,False,8,0.01249749187221759,-0.226506765501854
activation,neutral_controls,mean_tokens,6,main_effects,True,8,0.012444446379084916,-0.21611706776377715
activation,neutral_controls,mean_tokens,6,main_plus_two_way,False,8,0.016461818702540734,-1.1280403136898176
activation,neutral_controls,mean_tokens,6,main_plus_two_way,True,8,0.017894434171466415,-1.5145493474879945
activation,neutral_controls,mean_tokens,6,through_third_order,False,8,0.03888371948162021,-10.872982423325405
activation,neutral_controls,mean_tokens,6,through_third_order,True,8,0.10238636540932328,-81.32059009289118
activation,neutral_controls,mean_tokens,7,main_effects,False,8,0.013735768604771876,-0.229414668291269
activation,neutral_controls,mean_tokens,7,main_effects,True,8,0.013691472422782127,-0.22149802865720924
activation,neutral_controls,mean_tokens,7,main_plus_two_way,False,8,0.017987573657361037,-1.10832534248823
activation,neutral_controls,mean_tokens,7,main_plus_two_way,True,8,0.01987693776286783,-1.5744912149005241
activation,neutral_controls,mean_tokens,7,through_third_order,False,8,0.041769727763580664,-10.368829356828543
activation,neutral_controls,mean_tokens,7,through_third_order,True,8,0.11037287414759925,-78.38110903730694
activation,neutral_controls,mean_tokens,8,main_effects,False,8,0.014901987776998743,-0.2382219486761521
activation,neutral_controls,mean_tokens,8,main_effects,True,8,0.014903185485009943,-0.23842099432925745
activation,neutral_controls,mean_tokens,8,main_plus_two_way,False,8,0.01940650138075469,-1.0999288846563764
activation,neutral_controls,mean_tokens,8,main_plus_two_way,True,8,0.02182597380910674,-1.6561790794156472
activation,neutral_controls,mean_tokens,8,through_third_order,False,8,0.044231757462529046,-9.908837775982636
activation,neutral_controls,mean_tokens,8,through_third_order,True,8,0.11792282658949986,-76.5364393887465
activation,neutral_controls,mean_tokens,9,main_effects,False,8,0.015902386243970713,-0.24170320011551016
activation,neutral_controls,mean_tokens,9,main_effects,True,8,0.015990196544423567,-0.2554540126050102
activation,neutral_controls,mean_tokens,9,main_plus_two_way,False,8,0.02067907514053256,-1.0996911987332587
activation,neutral_controls,mean_tokens,9,main_plus_two_way,True,8,0.023660047607977935,-1.748681589382855
activation,neutral_controls,mean_tokens,9,through_third_order,False,8,0.046702489294324676,-9.709600344312248
activation,neutral_controls,mean_tokens,9,through_third_order,True,8,0.12761038178417716,-78.95860732455117
activation,neutral_controls,mean_tokens,10,main_effects,False,8,0.016479177933771866,-0.2433479398782128
activation,neutral_controls,mean_tokens,10,main_effects,True,8,0.016640731314600886,-0.2678457228027713
activation,neutral_controls,mean_tokens,10,main_plus_two_way,False,8,0.021408653828262635,-1.0984581509392912
activation,neutral_controls,mean_tokens,10,main_plus_two_way,True,8,0.02476626220243414,-1.8082937022585006
activation,neutral_controls,mean_tokens,10,through_third_order,False,8,0.048389441993469395,-9.720692047684102
activation,neutral_controls,mean_tokens,10,through_third_order,True,8,0.1313971848033463,-78.04851469425401
activation,neutral_controls,mean_tokens,11,main_effects,False,8,0.016997893380322957,-0.24671039018890917
activation,neutral_controls,mean_tokens,11,main_effects,True,8,0.017249130839471518,-0.28383677064641466
activation,neutral_controls,mean_tokens,11,main_plus_two_way,False,8,0.022000730379367034,-1.0885725936052193
activation,neutral_controls,mean_tokens,11,main_plus_two_way,True,8,0.02548976946755072,-1.8035428136519949
activation,neutral_controls,mean_tokens,11,through_third_order,False,8,0.04980764374571622,-9.704524275488007
activation,neutral_controls,mean_tokens,11,through_third_order,True,8,0.1348611100578489,-77.47816460991366
activation,neutral_controls,mean_tokens,12,main_effects,False,8,0.017898306871443923,-0.24480091367015056
activation,neutral_controls,mean_tokens,12,main_effects,True,8,0.018093052923934448,-0.2720368880499697
activation,neutral_controls,mean_tokens,12,main_plus_two_way,False,8,0.023137939264489916,-1.0802970445926743
activation,neutral_controls,mean_tokens,12,main_plus_two_way,True,8,0.027058703624149947,-1.8450504387504663
activation,neutral_controls,mean_tokens,12,through_third_order,False,8,0.05168216299609563,-9.379044199619795
activation,neutral_controls,mean_tokens,12,through_third_order,True,8,0.13978568325243138,-74.92789953072918
activation,neutral_controls,mean_tokens,13,main_effects,False,8,0.019231188006230183,-0.24879803594528727
activation,neutral_controls,mean_tokens,13,main_effects,True,8,0.019692406011973942,-0.3094156959588854
activation,neutral_controls,mean_tokens,13,main_plus_two_way,False,8,0.024944225074175187,-1.1009707827170288
activation,neutral_controls,mean_tokens,13,main_plus_two_way,True,8,0.029573988981201907,-1.9532471482755893
activation,neutral_controls,mean_tokens,13,through_third_order,False,8,0.055240072492047855,-9.303587403428084
activation,neutral_controls,mean_tokens,13,through_third_order,True,8,0.1511156382794099,-76.10788651622323
activation,neutral_controls,mean_tokens,14,main_effects,False,8,0.019777346295164675,-0.2489572085015277
activation,neutral_controls,mean_tokens,14,main_effects,True,8,0.020378213277499124,-0.32600062713227973
activation,neutral_controls,mean_tokens,14,main_plus_two_way,False,8,0.0255588991007382,-1.0859111712906202
activation,neutral_controls,mean_tokens,14,main_plus_two_way,True,8,0.0305000205758894,-1.9703784651858034
activation,neutral_controls,mean_tokens,14,through_third_order,False,8,0.05670742913237726,-9.268131938527018
activation,neutral_controls,mean_tokens,14,through_third_order,True,8,0.15628816508071644,-76.9944513952831
activation,neutral_controls,mean_tokens,15,main_effects,False,8,0.021648530651303063,-0.2559240808108245
activation,neutral_controls,mean_tokens,15,main_effects,True,8,0.02266176904132944,-0.3762399357541404
activation,neutral_controls,mean_tokens,15,main_plus_two_way,False,8,0.027859667449658638,-1.079976336393318
activation,neutral_controls,mean_tokens,15,main_plus_two_way,True,8,0.033771213827246536,-2.056327429483895
activation,neutral_controls,mean_tokens,15,through_third_order,False,8,0.0614595721092359,-9.12244911981831
activation,neutral_controls,mean_tokens,15,through_third_order,True,8,0.1716782165799125,-77.98359991276963
activation,neutral_controls,mean_tokens,16,main_effects,False,8,0.024031078884416062,-0.25475794252498285
activation,neutral_controls,mean_tokens,16,main_effects,True,8,0.025112688174972583,-0.3702500398289572
activation,neutral_controls,mean_tokens,16,main_plus_two_way,False,8,0.0308711218652807,-1.0707050354849446
activation,neutral_controls,mean_tokens,16,main_plus_two_way,True,8,0.03770567672256749,-2.0890639179965604
activation,neutral_controls,mean_tokens,16,through_third_order,False,8,0.06738548595536506,-8.866114348154005
activation,neutral_controls,mean_tokens,16,through_third_order,True,8,0.18570060979650363,-73.92729860501584
activation,neutral_controls,mean_tokens,17,main_effects,False,8,0.02732307828788336,-0.2585401351040575
activation,neutral_controls,mean_tokens,17,main_effects,True,8,0.028831693957215902,-0.4013548973609127
activation,neutral_controls,mean_tokens,17,main_plus_two_way,False,8,0.03507547458947117,-1.0740294976531457
activation,neutral_controls,mean_tokens,17,main_plus_two_way,True,8,0.04345871834581592,-2.183916322502615
activation,neutral_controls,mean_tokens,17,through_third_order,False,8,0.07573440124091556,-8.669281618904796
activation,neutral_controls,mean_tokens,17,through_third_order,True,8,0.21542851021404094,-77.23735741721038
activation,neutral_controls,mean_tokens,18,main_effects,False,8,0.029584087209164122,-0.25626781623678085
activation,neutral_controls,mean_tokens,18,main_effects,True,8,0.03130456966449941,-0.4066348138574807
activation,neutral_controls,mean_tokens,18,main_plus_two_way,False,8,0.03781574997867795,-1.0526330707092857
activation,neutral_controls,mean_tokens,18,main_plus_two_way,True,8,0.047383456183272304,-2.2226961215487475
activation,neutral_controls,mean_tokens,18,through_third_order,False,8,0.08124925428420735,-8.475554920674442
activation,neutral_controls,mean_tokens,18,through_third_order,True,8,0.23553675085496378,-78.63119726911707
activation,neutral_controls,mean_tokens,19,main_effects,False,8,0.031050759534192292,-0.2559719589257421
activation,neutral_controls,mean_tokens,19,main_effects,True,8,0.032842702508617566,-0.4051194984338602
activation,neutral_controls,mean_tokens,19,main_plus_two_way,False,8,0.039654135205313475,-1.0483890876077386
activation,neutral_controls,mean_tokens,19,main_plus_two_way,True,8,0.04959736509207618,-2.2044440788638573
activation,neutral_controls,mean_tokens,19,through_third_order,False,8,0.08520406772354605,-8.457060018745278
activation,neutral_controls,mean_tokens,19,through_third_order,True,8,0.24565083727259712,-77.6089481146557
activation,neutral_controls,mean_tokens,20,main_effects,False,8,0.03278139193015803,-0.25178693482652514
activation,neutral_controls,mean_tokens,20,main_effects,True,8,0.0347273782728572,-0.4048165966753605
activation,neutral_controls,mean_tokens,20,main_plus_two_way,False,8,0.04170764584108701,-1.0263151346023673
activation,neutral_controls,mean_tokens,20,main_plus_two_way,True,8,0.052297080406562474,-2.185888133689275
activation,neutral_controls,mean_tokens,20,through_third_order,False,8,0.08993382803042102,-8.42153776107603
activation,neutral_controls,mean_tokens,20,through_third_order,True,8,0.25880182835235455,-77.02078477039235
activation,neutral_controls,mean_tokens,21,main_effects,False,8,0.038987831127367444,-0.25375727205036447
activation,neutral_controls,mean_tokens,21,main_effects,True,8,0.041687435724168144,-0.43339430863871753
activation,neutral_controls,mean_tokens,21,main_plus_two_way,False,8,0.04933826990888562,-1.007812461914427
activation,neutral_controls,mean_tokens,21,main_plus_two_way,True,8,0.06230828022878419,-2.202188115576597
activation,neutral_controls,mean_tokens,21,through_third_order,False,8,0.10591041342144299,-8.251936408872503
activation,neutral_controls,mean_tokens,21,through_third_order,True,8,0.31333909821621986,-79.98125275087432
activation,neutral_controls,mean_tokens,22,main_effects,False,8,0.04295943940665941,-0.25291424901120463
activation,neutral_controls,mean_tokens,22,main_effects,True,8,0.04601357388810118,-0.4373948025151988
activation,neutral_controls,mean_tokens,22,main_plus_two_way,False,8,0.054423808132073134,-1.010860722178096
activation,neutral_controls,mean_tokens,22,main_plus_two_way,True,8,0.06896634066929826,-2.229077761024537
activation,neutral_controls,mean_tokens,22,through_third_order,False,8,0.11652442039598598,-8.218028365950287
activation,neutral_controls,mean_tokens,22,through_third_order,True,8,0.3448763345680387,-79.7478421927557
activation,neutral_controls,mean_tokens,23,main_effects,False,8,0.04744386583953666,-0.25490635929013017
activation,neutral_controls,mean_tokens,23,main_effects,True,8,0.05101669376637441,-0.4510280289800046
activation,neutral_controls,mean_tokens,23,main_plus_two_way,False,8,0.0600548568820609,-1.010700817390907
activation,neutral_controls,mean_tokens,23,main_plus_two_way,True,8,0.07631213670023804,-2.2466719530716026
activation,neutral_controls,mean_tokens,23,through_third_order,False,8,0.12881243900892392,-8.250533682063946
activation,neutral_controls,mean_tokens,23,through_third_order,True,8,0.3859807068050296,-82.05817339609493
activation,neutral_controls,mean_tokens,24,main_effects,False,8,0.051070768560555,-0.25530695529420067
activation,neutral_controls,mean_tokens,24,main_effects,True,8,0.05504781640734484,-0.4584291657980084
activation,neutral_controls,mean_tokens,24,main_plus_two_way,False,8,0.06472048870598522,-1.0159916266732902
activation,neutral_controls,mean_tokens,24,main_plus_two_way,True,8,0.08259078957001417,-2.282981111069861
activation,neutral_controls,mean_tokens,24,through_third_order,False,8,0.13890418585785705,-8.286152567490289
activation,neutral_controls,mean_tokens,24,through_third_order,True,8,0.4140437869570079,-81.50831010528772
activation,neutral_controls,mean_tokens,25,main_effects,False,8,0.055400518440504164,-0.2549334520625939
activation,neutral_controls,mean_tokens,25,main_effects,True,8,0.059769176091591145,-0.46065475487849095
activation,neutral_controls,mean_tokens,25,main_plus_two_way,False,8,0.0702507370332116,-1.0178775490303114
activation,neutral_controls,mean_tokens,25,main_plus_two_way,True,8,0.08959981109419594,-2.28251883295585
activation,neutral_controls,mean_tokens,25,through_third_order,False,8,0.15080024789275162,-8.298162872904062
activation,neutral_controls,mean_tokens,25,through_third_order,True,8,0.4461531956926299,-80.38812709070145
activation,neutral_controls,mean_tokens,26,main_effects,False,8,0.06074649760177519,-0.2558842063682494
activation,neutral_controls,mean_tokens,26,main_effects,True,8,0.0657638254870238,-0.4719099757071521
activation,neutral_controls,mean_tokens,26,main_plus_two_way,False,8,0.07720338415308589,-1.0285223063673743
activation,neutral_controls,mean_tokens,26,main_plus_two_way,True,8,0.09860829693902419,-2.3092839167508683
activation,neutral_controls,mean_tokens,26,through_third_order,False,8,0.1662354784518713,-8.404907915729892
activation,neutral_controls,mean_tokens,26,through_third_order,True,8,0.4901782740649775,-80.7739975494388
activation,neutral_controls,mean_tokens,27,main_effects,False,8,0.06655807510079488,-0.25702701857344046
activation,neutral_controls,mean_tokens,27,main_effects,True,8,0.0721174100096413,-0.47578587144580897
activation,neutral_controls,mean_tokens,27,main_plus_two_way,False,8,0.08487106516922152,-1.0439130252682336
activation,neutral_controls,mean_tokens,27,main_plus_two_way,True,8,0.10870957553497745,-2.3533486194846653
activation,neutral_controls,mean_tokens,27,through_third_order,False,8,0.18274559810947855,-8.47625971868871
activation,neutral_controls,mean_tokens,27,through_third_order,True,8,0.5401688987160184,-81.7946464835553
activation,neutral_controls,mean_tokens,28,main_effects,False,8,0.07346910972960433,-0.2571591868480587
activation,neutral_controls,mean_tokens,28,main_effects,True,8,0.07999342835863282,-0.4903536626370868
activation,neutral_controls,mean_tokens,28,main_plus_two_way,False,8,0.09388171260174705,-1.0527815030557472
activation,neutral_controls,mean_tokens,28,main_plus_two_way,True,8,0.12081495381620994,-2.399555246181405
activation,neutral_controls,mean_tokens,28,through_third_order,False,8,0.20238681372975764,-8.539929058061709
activation,neutral_controls,mean_tokens,28,through_third_order,True,8,0.588888401419577,-79.76937460828394
activation,neutral_controls,mean_tokens,29,main_effects,False,8,0.08696376987777557,-0.25090814654012505
activation,neutral_controls,mean_tokens,29,main_effects,True,8,0.09495076460746577,-0.491233451378533
activation,neutral_controls,mean_tokens,29,main_plus_two_way,False,8,0.11122757439957251,-1.046320417138404
activation,neutral_controls,mean_tokens,29,main_plus_two_way,True,8,0.14329230445965693,-2.3962092374618913
activation,neutral_controls,mean_tokens,29,through_third_order,False,8,0.24077467373544467,-8.588933585797292
activation,neutral_controls,mean_tokens,29,through_third_order,True,8,0.6927426078496213,-78.3766022788374
activation,neutral_controls,mean_tokens,30,main_effects,False,8,0.11206404166199378,-0.22605985837082798
activation,neutral_controls,mean_tokens,30,main_effects,True,8,0.12223643740038005,-0.45874868761869236
activation,neutral_controls,mean_tokens,30,main_plus_two_way,False,8,0.14372322941366417,-1.0166616744924801
activation,neutral_controls,mean_tokens,30,main_plus_two_way,True,8,0.1845337415983182,-2.3245332877823848
activation,neutral_controls,mean_tokens,30,through_third_order,False,8,0.31295949983083926,-8.56214640188949
activation,neutral_controls,mean_tokens,30,through_third_order,True,8,0.8792944621073477,-74.48276259338739
activation,neutral_controls,mean_tokens,31,main_effects,False,8,0.2119064331532097,-0.14307790499955964
activation,neutral_controls,mean_tokens,31,main_effects,True,8,0.22963683406007557,-0.34236508873798255
activation,neutral_controls,mean_tokens,31,main_plus_two_way,False,8,0.2627052332425655,-0.7568108132673432
activation,neutral_controls,mean_tokens,31,main_plus_two_way,True,8,0.34791876741703504,-2.0813658102513974
activation,neutral_controls,mean_tokens,31,through_third_order,False,8,0.5750901566884747,-7.418978797544693
activation,neutral_controls,mean_tokens,31,through_third_order,True,8,1.5599317469172669,-60.94392789652405
activation,naturalistic_behavioral,final_token,0,main_effects,False,8,0.0008546651271163086,-0.26688510491678064
activation,naturalistic_behavioral,final_token,0,main_effects,True,8,0.0009267204636623354,-0.48950775511999156
activation,naturalistic_behavioral,final_token,0,main_plus_two_way,False,8,0.001130451349299143,-1.2164044607714564
activation,naturalistic_behavioral,final_token,0,main_plus_two_way,True,8,0.0014553713841575693,-2.6736089579090883
activation,naturalistic_behavioral,final_token,0,through_third_order,False,8,0.00238388757716712,-8.856365578582675
activation,naturalistic_behavioral,final_token,0,through_third_order,True,8,0.006858478607273771,-80.58321937543074
activation,naturalistic_behavioral,final_token,1,main_effects,False,8,0.0016610219235493778,-0.25227456790622926
activation,naturalistic_behavioral,final_token,1,main_effects,True,8,0.0018035094909603251,-0.47633765079037493
activation,naturalistic_behavioral,final_token,1,main_plus_two_way,False,8,0.002170414564582432,-1.138130563425705
activation,naturalistic_behavioral,final_token,1,main_plus_two_way,True,8,0.0028499208586842684,-2.686501638835057
activation,naturalistic_behavioral,final_token,1,through_third_order,False,8,0.004641513690386997,-8.77840684802344
activation,naturalistic_behavioral,final_token,1,through_third_order,True,8,0.013350885281889125,-79.9038073005696
activation,naturalistic_behavioral,final_token,2,main_effects,False,8,0.0025251128022366737,-0.24256180756767143
activation,naturalistic_behavioral,final_token,2,main_effects,True,8,0.0027389535334819493,-0.4619272525503144
activation,naturalistic_behavioral,final_token,2,main_plus_two_way,False,8,0.003348309886928893,-1.1847800608583419
activation,naturalistic_behavioral,final_token,2,main_plus_two_way,True,8,0.004404276391578707,-2.780119801765111
activation,naturalistic_behavioral,final_token,2,through_third_order,False,8,0.007245536847903745,-9.23051677923063
activation,naturalistic_behavioral,final_token,2,through_third_order,True,8,0.02094998875028386,-84.53109288299828
activation,naturalistic_behavioral,final_token,3,main_effects,False,8,0.004235005599536826,-0.24236089282226025
activation,naturalistic_behavioral,final_token,3,main_effects,True,8,0.004584092167751902,-0.4556148458698921
activation,naturalistic_behavioral,final_token,3,main_plus_two_way,False,8,0.005590594141606129,-1.1649891517039888
activation,naturalistic_behavioral,final_token,3,main_plus_two_way,True,8,0.007228282418275666,-2.6191786367694836
activation,naturalistic_behavioral,final_token,3,through_third_order,False,8,0.011905892045715774,-8.818918948195561
activation,naturalistic_behavioral,final_token,3,through_third_order,True,8,0.033604742249511384,-77.2241642360494
activation,naturalistic_behavioral,final_token,4,main_effects,False,8,0.005835171981278983,-0.24445991670542466
activation,naturalistic_behavioral,final_token,4,main_effects,True,8,0.00625935354742373,-0.431965506155666
activation,naturalistic_behavioral,final_token,4,main_plus_two_way,False,8,0.0076579578154004155,-1.1433817615210349
activation,naturalistic_behavioral,final_token,4,main_plus_two_way,True,8,0.009857125977928973,-2.5511924251340528
activation,naturalistic_behavioral,final_token,4,through_third_order,False,8,0.016326795151626432,-8.742613616470301
activation,naturalistic_behavioral,final_token,4,through_third_order,True,8,0.04834963691031851,-84.4397611517217
activation,naturalistic_behavioral,final_token,5,main_effects,False,8,0.007240791092321761,-0.24512152003268595
activation,naturalistic_behavioral,final_token,5,main_effects,True,8,0.007744727951424701,-0.42446583676659233
activation,naturalistic_behavioral,final_token,5,main_plus_two_way,False,8,0.00950013010281428,-1.1433782033465154
activation,naturalistic_behavioral,final_token,5,main_plus_two_way,True,8,0.012065954102464423,-2.4575067928782945
activation,naturalistic_behavioral,final_token,5,through_third_order,False,8,0.020201217264205894,-8.69158441978194
activation,naturalistic_behavioral,final_token,5,through_third_order,True,8,0.06044015774901321,-85.75427453403418
activation,naturalistic_behavioral,final_token,6,main_effects,False,8,0.00843622130284925,-0.2509076626328355
activation,naturalistic_behavioral,final_token,6,main_effects,True,8,0.00899168969089326,-0.42105846702429695
activation,naturalistic_behavioral,final_token,6,main_plus_two_way,False,8,0.011061701607886014,-1.150667158865902
activation,naturalistic_behavioral,final_token,6,main_plus_two_way,True,8,0.013912136610094284,-2.401864352307332
activation,naturalistic_behavioral,final_token,6,through_third_order,False,8,0.023102692198540678,-8.381116064178988
activation,naturalistic_behavioral,final_token,6,through_third_order,True,8,0.06933672874274219,-83.49986622637476
activation,naturalistic_behavioral,final_token,7,main_effects,False,8,0.010145929687763419,-0.25410292498810727
activation,naturalistic_behavioral,final_token,7,main_effects,True,8,0.010762029248915742,-0.4110351101834431
activation,naturalistic_behavioral,final_token,7,main_plus_two_way,False,8,0.013237493632532422,-1.1348187700489185
activation,naturalistic_behavioral,final_token,7,main_plus_two_way,True,8,0.016463485844585884,-2.3021216862388227
activation,naturalistic_behavioral,final_token,7,through_third_order,False,8,0.02736427159280709,-8.122571345329826
activation,naturalistic_behavioral,final_token,7,through_third_order,True,8,0.08151137881743975,-79.94424253054235
activation,naturalistic_behavioral,final_token,8,main_effects,False,8,0.01160528677632967,-0.2610442902067256
activation,naturalistic_behavioral,final_token,8,main_effects,True,8,0.012386693565625068,-0.4365785385312424
activation,naturalistic_behavioral,final_token,8,main_plus_two_way,False,8,0.015158612002224108,-1.1514807297463596
activation,naturalistic_behavioral,final_token,8,main_plus_two_way,True,8,0.01899311203301106,-2.3776204592750227
activation,naturalistic_behavioral,final_token,8,through_third_order,False,8,0.031699668918872215,-8.408665731903788
activation,naturalistic_behavioral,final_token,8,through_third_order,True,8,0.09457119436292676,-82.74065131807198
activation,naturalistic_behavioral,final_token,9,main_effects,False,8,0.01394561149474423,-0.2733775541169512
activation,naturalistic_behavioral,final_token,9,main_effects,True,8,0.015088216268210492,-0.49058884473942244
activation,naturalistic_behavioral,final_token,9,main_plus_two_way,False,8,0.0182768663502448,-1.1871850967671782
activation,naturalistic_behavioral,final_token,9,main_plus_two_way,True,8,0.023300116455300154,-2.5546614897146425
activation,naturalistic_behavioral,final_token,9,through_third_order,False,8,0.03851280921031038,-8.711637474002618
activation,naturalistic_behavioral,final_token,9,through_third_order,True,8,0.1162123432974499,-87.42734437119019
activation,naturalistic_behavioral,final_token,10,main_effects,False,8,0.01469747140584523,-0.2654392759122497
activation,naturalistic_behavioral,final_token,10,main_effects,True,8,0.015996832376746154,-0.4990773762953946
activation,naturalistic_behavioral,final_token,10,main_plus_two_way,False,8,0.019270456819521723,-1.175404797080596
activation,naturalistic_behavioral,final_token,10,main_plus_two_way,True,8,0.024330073678503695,-2.467711111281841
activation,naturalistic_behavioral,final_token,10,through_third_order,False,8,0.040916691422870424,-8.807472058618734
activation,naturalistic_behavioral,final_token,10,through_third_order,True,8,0.12145588927945676,-85.41581260723122
activation,naturalistic_behavioral,final_token,11,main_effects,False,8,0.015378282152663621,-0.2679614932799239
activation,naturalistic_behavioral,final_token,11,main_effects,True,8,0.01663024352460485,-0.48281726027063065
activation,naturalistic_behavioral,final_token,11,main_plus_two_way,False,8,0.020174067822764503,-1.1821136602681142
activation,naturalistic_behavioral,final_token,11,main_plus_two_way,True,8,0.025234919487952236,-2.414241696501879
activation,naturalistic_behavioral,final_token,11,through_third_order,False,8,0.04287469706434797,-8.855815024243098
activation,naturalistic_behavioral,final_token,11,through_third_order,True,8,0.12439238171802015,-81.96176470158777
activation,naturalistic_behavioral,final_token,12,main_effects,False,8,0.01682457402223215,-0.26797750639228357
activation,naturalistic_behavioral,final_token,12,main_effects,True,8,0.01808772775005606,-0.46551888751186565
activation,naturalistic_behavioral,final_token,12,main_plus_two_way,False,8,0.02203768447357665,-1.175481108635227
activation,naturalistic_behavioral,final_token,12,main_plus_two_way,True,8,0.027373129750188588,-2.3563891374398493
activation,naturalistic_behavioral,final_token,12,through_third_order,False,8,0.04647862291177582,-8.676758421644491
activation,naturalistic_behavioral,final_token,12,through_third_order,True,8,0.13532693970726342,-81.03362751423899
activation,naturalistic_behavioral,final_token,13,main_effects,False,8,0.019301053198823834,-0.26459057012557774
activation,naturalistic_behavioral,final_token,13,main_effects,True,8,0.021029123510616185,-0.5011713491301342
activation,naturalistic_behavioral,final_token,13,main_plus_two_way,False,8,0.025257019953595524,-1.1654698339527059
activation,naturalistic_behavioral,final_token,13,main_plus_two_way,True,8,0.03163375390302408,-2.396951817356463
activation,naturalistic_behavioral,final_token,13,through_third_order,False,8,0.053538688002874264,-8.730235961194687
activation,naturalistic_behavioral,final_token,13,through_third_order,True,8,0.15913113317797375,-84.96036171852577
activation,naturalistic_behavioral,final_token,14,main_effects,False,8,0.020066418831110648,-0.26499705055426626
activation,naturalistic_behavioral,final_token,14,main_effects,True,8,0.02204068365786449,-0.5261593797037027
activation,naturalistic_behavioral,final_token,14,main_plus_two_way,False,8,0.02631909761739167,-1.1761646800676644
activation,naturalistic_behavioral,final_token,14,main_plus_two_way,True,8,0.033200973305388556,-2.4629912839738797
activation,naturalistic_behavioral,final_token,14,through_third_order,False,8,0.05624980674009923,-8.94012479452284
activation,naturalistic_behavioral,final_token,14,through_third_order,True,8,0.16481742467773394,-84.34066354023807
activation,naturalistic_behavioral,final_token,15,main_effects,False,8,0.02205993362871841,-0.25993263562914715
activation,naturalistic_behavioral,final_token,15,main_effects,True,8,0.024538550161281397,-0.5589662779202487
activation,naturalistic_behavioral,final_token,15,main_plus_two_way,False,8,0.028959057976626786,-1.171239760385208
activation,naturalistic_behavioral,final_token,15,main_plus_two_way,True,8,0.03641884625385782,-2.4339288233093717
activation,naturalistic_behavioral,final_token,15,through_third_order,False,8,0.06204603576901621,-8.9670583400912
activation,naturalistic_behavioral,final_token,15,through_third_order,True,8,0.1811804875424466,-83.9888143357085
activation,naturalistic_behavioral,final_token,16,main_effects,False,8,0.024520036995571474,-0.2566881069254119
activation,naturalistic_behavioral,final_token,16,main_effects,True,8,0.027317536754941075,-0.5597979131406539
activation,naturalistic_behavioral,final_token,16,main_plus_two_way,False,8,0.03228923302431949,-1.1792182196795826
activation,naturalistic_behavioral,final_token,16,main_plus_two_way,True,8,0.040477235607510556,-2.424577131311154
activation,naturalistic_behavioral,final_token,16,through_third_order,False,8,0.06871445559728384,-8.869189384645306
activation,naturalistic_behavioral,final_token,16,through_third_order,True,8,0.19674470979730907,-79.90798587663784
activation,naturalistic_behavioral,final_token,17,main_effects,False,8,0.030264407656216998,-0.26817034040999577
activation,naturalistic_behavioral,final_token,17,main_effects,True,8,0.03428422443632839,-0.6274284144730524
activation,naturalistic_behavioral,final_token,17,main_plus_two_way,False,8,0.03991447320008927,-1.2058401578598423
activation,naturalistic_behavioral,final_token,17,main_plus_two_way,True,8,0.05057985327863167,-2.5421615611197614
activation,naturalistic_behavioral,final_token,17,through_third_order,False,8,0.08330109851327448,-8.607595114236345
activation,naturalistic_behavioral,final_token,17,through_third_order,True,8,0.24032149594230356,-78.96472956862989
activation,naturalistic_behavioral,final_token,18,main_effects,False,8,0.0338042337207489,-0.26434117661845735
activation,naturalistic_behavioral,final_token,18,main_effects,True,8,0.03830417998202719,-0.6233584628321198
activation,naturalistic_behavioral,final_token,18,main_plus_two_way,False,8,0.04450488309961646,-1.1914795375831133
activation,naturalistic_behavioral,final_token,18,main_plus_two_way,True,8,0.05617806720220292,-2.4918507867756716
