representation,prompt_group,pooling_rule,layer,subset,profiles,pairs,target,pearson_r,spearman_rho
activation,naturalistic_behavioral,final_token,21,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-8.07910175320628e-05,-0.03940886699507389
activation,naturalistic_behavioral,final_token,21,exposure_quartile_2,8,28,row_weighted_continuous,0.24836466639255883,0.2019704433497537
activation,naturalistic_behavioral,final_token,21,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.19144181456898424,0.1417624521072797
activation,naturalistic_behavioral,final_token,21,exposure_quartile_3,8,28,row_weighted_continuous,0.056936743316870035,-0.059660645867542425
activation,naturalistic_behavioral,final_token,21,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.035079586452276434,-0.12151067323481116
activation,naturalistic_behavioral,final_token,21,exposure_quartile_4,8,28,row_weighted_continuous,0.4314987890947098,0.28078817733990147
activation,naturalistic_behavioral,final_token,21,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.30577973390795943,0.20963327859879585
activation,naturalistic_behavioral,final_token,21,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15261395742891426,0.13360249327100154
activation,naturalistic_behavioral,final_token,21,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.06447694836924692,0.05509683686479266
activation,naturalistic_behavioral,final_token,21,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.19885603461024617,0.18378815807220247
activation,naturalistic_behavioral,final_token,21,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.11778159087136185,0.12761318167513372
activation,naturalistic_behavioral,final_token,22,all_32,32,496,row_weighted_continuous,0.030465632684074418,0.026014542779649548
activation,naturalistic_behavioral,final_token,22,all_32,32,496,unique_tuple_weighted_continuous,0.027803769049251362,0.01772590577679174
activation,naturalistic_behavioral,final_token,22,rows_ge_1000,30,435,row_weighted_continuous,-0.008277611996688583,-0.009749000272619789
activation,naturalistic_behavioral,final_token,22,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.018355582557511817,0.005781434738175664
activation,naturalistic_behavioral,final_token,22,rows_ge_10000,30,435,row_weighted_continuous,-0.008277611996688583,-0.009749000272619789
activation,naturalistic_behavioral,final_token,22,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.018355582557511817,0.005781434738175664
activation,naturalistic_behavioral,final_token,22,rows_ge_50000,22,231,row_weighted_continuous,0.06337774325113246,0.031021826748963185
activation,naturalistic_behavioral,final_token,22,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.006084454491190782,-0.018042602075585584
activation,naturalistic_behavioral,final_token,22,unique_tuples_ge_10,28,378,row_weighted_continuous,0.05043178527523822,0.032847721229124195
activation,naturalistic_behavioral,final_token,22,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03308078256712713,0.010357125360309784
activation,naturalistic_behavioral,final_token,22,unique_tuples_ge_25,24,276,row_weighted_continuous,0.053037635999246824,0.0134233244388636
activation,naturalistic_behavioral,final_token,22,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.018205596354046973,-0.01583881508540118
activation,naturalistic_behavioral,final_token,22,exposure_quartile_1,8,28,row_weighted_continuous,-0.22544099163887688,-0.2753147235905857
activation,naturalistic_behavioral,final_token,22,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.019145036750806567,-0.02353585112205802
activation,naturalistic_behavioral,final_token,22,exposure_quartile_2,8,28,row_weighted_continuous,0.25016227488486165,0.21127531472359057
activation,naturalistic_behavioral,final_token,22,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.17928505374904832,0.1417624521072797
activation,naturalistic_behavioral,final_token,22,exposure_quartile_3,8,28,row_weighted_continuous,0.06895395288625525,-0.026272577996715927
activation,naturalistic_behavioral,final_token,22,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.031424008541060026,-0.09852216748768472
activation,naturalistic_behavioral,final_token,22,exposure_quartile_4,8,28,row_weighted_continuous,0.4302087837484304,0.22441160372194854
activation,naturalistic_behavioral,final_token,22,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3089530958125654,0.18281335522714834
activation,naturalistic_behavioral,final_token,22,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15117182310364963,0.13532268836136238
activation,naturalistic_behavioral,final_token,22,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.058208254312432935,0.052055127193248736
activation,naturalistic_behavioral,final_token,22,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.20335194250349947,0.19370888219514754
activation,naturalistic_behavioral,final_token,22,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.11720862285209394,0.13354013996912883
activation,naturalistic_behavioral,final_token,23,all_32,32,496,row_weighted_continuous,0.033066836651398854,0.027948826881130377
activation,naturalistic_behavioral,final_token,23,all_32,32,496,unique_tuple_weighted_continuous,0.028025659604649235,0.016433793376092326
activation,naturalistic_behavioral,final_token,23,rows_ge_1000,30,435,row_weighted_continuous,-0.005761651208302534,-0.008746138493768377
activation,naturalistic_behavioral,final_token,23,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.019053543586874236,0.003493032158930047
activation,naturalistic_behavioral,final_token,23,rows_ge_10000,30,435,row_weighted_continuous,-0.005761651208302534,-0.008746138493768377
activation,naturalistic_behavioral,final_token,23,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.019053543586874236,0.003493032158930047
activation,naturalistic_behavioral,final_token,23,rows_ge_50000,22,231,row_weighted_continuous,0.06144403149416731,0.02547265328374774
activation,naturalistic_behavioral,final_token,23,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.006143055807953792,-0.02303296403746179
activation,naturalistic_behavioral,final_token,23,unique_tuples_ge_10,28,378,row_weighted_continuous,0.052757370225548175,0.03483158437211754
activation,naturalistic_behavioral,final_token,23,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03479634742699846,0.010066733476796255
activation,naturalistic_behavioral,final_token,23,unique_tuples_ge_25,24,276,row_weighted_continuous,0.05066637801633227,0.01196272884233958
activation,naturalistic_behavioral,final_token,23,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.016944297205106464,-0.017851343445441703
activation,naturalistic_behavioral,final_token,23,exposure_quartile_1,8,28,row_weighted_continuous,-0.2181387795777798,-0.25944170771756975
activation,naturalistic_behavioral,final_token,23,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.01735870648682908,-0.02353585112205802
activation,naturalistic_behavioral,final_token,23,exposure_quartile_2,8,28,row_weighted_continuous,0.2915422470148294,0.2320744389709907
activation,naturalistic_behavioral,final_token,23,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.22561860482804974,0.17788724685276408
activation,naturalistic_behavioral,final_token,23,exposure_quartile_3,8,28,row_weighted_continuous,0.059926362720561774,-0.0421455938697318
activation,naturalistic_behavioral,final_token,23,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.03776545548064525,-0.10563765736179528
activation,naturalistic_behavioral,final_token,23,exposure_quartile_4,8,28,row_weighted_continuous,0.43980357305995393,0.21729611384783798
activation,naturalistic_behavioral,final_token,23,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3125951169775468,0.1620142309797482
activation,naturalistic_behavioral,final_token,23,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.1549604440479431,0.1363062352012628
activation,naturalistic_behavioral,final_token,23,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.06136607429277219,0.049863396272236044
activation,naturalistic_behavioral,final_token,23,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.20644007266057982,0.199081358929401
activation,naturalistic_behavioral,final_token,23,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.11965747907771583,0.13470904704101663
activation,naturalistic_behavioral,final_token,24,all_32,32,496,row_weighted_continuous,0.03351350770258332,0.02808453851161711
activation,naturalistic_behavioral,final_token,24,all_32,32,496,unique_tuple_weighted_continuous,0.027991956588860403,0.015930185216873085
activation,naturalistic_behavioral,final_token,24,rows_ge_1000,30,435,row_weighted_continuous,-0.004757831480755799,-0.00738318533626266
activation,naturalistic_behavioral,final_token,24,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.017591259149010243,0.0031303166325770443
activation,naturalistic_behavioral,final_token,24,rows_ge_10000,30,435,row_weighted_continuous,-0.004757831480755799,-0.00738318533626266
activation,naturalistic_behavioral,final_token,24,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.017591259149010243,0.0031303166325770443
activation,naturalistic_behavioral,final_token,24,rows_ge_50000,22,231,row_weighted_continuous,0.06338149803434337,0.034840047508713175
activation,naturalistic_behavioral,final_token,24,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.008527708995590199,-0.013544850951147804
activation,naturalistic_behavioral,final_token,24,unique_tuples_ge_10,28,378,row_weighted_continuous,0.05303396767638521,0.03602070247507423
activation,naturalistic_behavioral,final_token,24,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03432961366710496,0.011330726916205945
activation,naturalistic_behavioral,final_token,24,unique_tuples_ge_25,24,276,row_weighted_continuous,0.04885581997359448,0.01370185927712219
activation,naturalistic_behavioral,final_token,24,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.016359401101474845,-0.014554586835233517
activation,naturalistic_behavioral,final_token,24,exposure_quartile_1,8,28,row_weighted_continuous,-0.24128709221518765,-0.27586206896551724
activation,naturalistic_behavioral,final_token,24,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.009153196463726053,-0.04980842911877395
activation,naturalistic_behavioral,final_token,24,exposure_quartile_2,8,28,row_weighted_continuous,0.2787652438779153,0.27257799671592775
activation,naturalistic_behavioral,final_token,24,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.21259062490227995,0.21346469622331687
activation,naturalistic_behavioral,final_token,24,exposure_quartile_3,8,28,row_weighted_continuous,0.06557159940805955,-0.025725232621784347
activation,naturalistic_behavioral,final_token,24,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.03451970831147469,-0.08921729611384782
activation,naturalistic_behavioral,final_token,24,exposure_quartile_4,8,28,row_weighted_continuous,0.43585872175232954,0.20525451559934318
activation,naturalistic_behavioral,final_token,24,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3142947324823679,0.1598248494800219
activation,naturalistic_behavioral,final_token,24,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15322994242800517,0.14467043085827613
activation,naturalistic_behavioral,final_token,24,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.061798595984927415,0.05955922530508165
activation,naturalistic_behavioral,final_token,24,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.21101323569015695,0.21049318886840804
activation,naturalistic_behavioral,final_token,24,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.12438921196669613,0.1478817305819059
activation,naturalistic_behavioral,final_token,25,all_32,32,496,row_weighted_continuous,0.0293388806494153,0.027495077994850823
activation,naturalistic_behavioral,final_token,25,all_32,32,496,unique_tuple_weighted_continuous,0.025889234295365555,0.016199149933815993
activation,naturalistic_behavioral,final_token,25,rows_ge_1000,30,435,row_weighted_continuous,-0.007322302162078394,-0.004174581630674537
activation,naturalistic_behavioral,final_token,25,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.015323417690628265,0.004782071822922514
activation,naturalistic_behavioral,final_token,25,rows_ge_10000,30,435,row_weighted_continuous,-0.007322302162078394,-0.004174581630674537
activation,naturalistic_behavioral,final_token,25,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.015323417690628265,0.004782071822922514
activation,naturalistic_behavioral,final_token,25,rows_ge_50000,22,231,row_weighted_continuous,0.06394278068751894,0.032821900737942715
activation,naturalistic_behavioral,final_token,25,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.010586347876893797,-0.01317880021028447
activation,naturalistic_behavioral,final_token,25,unique_tuples_ge_10,28,378,row_weighted_continuous,0.055618782331528505,0.04076028905434783
activation,naturalistic_behavioral,final_token,25,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03406509193511641,0.012858894762270253
activation,naturalistic_behavioral,final_token,25,unique_tuples_ge_25,24,276,row_weighted_continuous,0.05304869514222082,0.019845036457813103
activation,naturalistic_behavioral,final_token,25,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.01821454964349428,-0.011732709293531771
activation,naturalistic_behavioral,final_token,25,exposure_quartile_1,8,28,row_weighted_continuous,-0.25184220346613556,-0.32567049808429116
activation,naturalistic_behavioral,final_token,25,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.003906718905075178,-0.08812260536398467
activation,naturalistic_behavioral,final_token,25,exposure_quartile_2,8,28,row_weighted_continuous,0.2926095905526938,0.3043240284619595
activation,naturalistic_behavioral,final_token,25,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.21610431248234543,0.2222222222222222
activation,naturalistic_behavioral,final_token,25,exposure_quartile_3,8,28,row_weighted_continuous,0.06481300731225598,-0.03557744937055282
activation,naturalistic_behavioral,final_token,25,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.03476470016450392,-0.09578544061302681
activation,naturalistic_behavioral,final_token,25,exposure_quartile_4,8,28,row_weighted_continuous,0.43241882397391246,0.22769567597153803
activation,naturalistic_behavioral,final_token,25,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.31466971691295903,0.18336070060207993
activation,naturalistic_behavioral,final_token,25,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15491432838021982,0.1523769048630927
activation,naturalistic_behavioral,final_token,25,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.06396979053613763,0.06910934369497905
activation,naturalistic_behavioral,final_token,25,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.21092565194900423,0.2131906667266106
activation,naturalistic_behavioral,final_token,25,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.12421355768759404,0.15308186845299643
activation,naturalistic_behavioral,final_token,26,all_32,32,496,row_weighted_continuous,0.024173653730374434,0.02345254321628697
activation,naturalistic_behavioral,final_token,26,all_32,32,496,unique_tuple_weighted_continuous,0.023837251625550063,0.015465127028052968
activation,naturalistic_behavioral,final_token,26,rows_ge_1000,30,435,row_weighted_continuous,-0.013163647045682127,-0.009123578404430727
activation,naturalistic_behavioral,final_token,26,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.012363795414425307,0.003799911653694144
activation,naturalistic_behavioral,final_token,26,rows_ge_10000,30,435,row_weighted_continuous,-0.013163647045682127,-0.009123578404430727
activation,naturalistic_behavioral,final_token,26,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.012363795414425307,0.003799911653694144
activation,naturalistic_behavioral,final_token,26,rows_ge_50000,22,231,row_weighted_continuous,0.05984755782523567,0.030778441947857244
activation,naturalistic_behavioral,final_token,26,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.009499821288843897,-0.010647598278782686
activation,naturalistic_behavioral,final_token,26,unique_tuples_ge_10,28,378,row_weighted_continuous,0.0519877780087439,0.038011675442300503
activation,naturalistic_behavioral,final_token,26,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03266569613175015,0.01333814135197085
activation,naturalistic_behavioral,final_token,26,unique_tuples_ge_25,24,276,row_weighted_continuous,0.0500188182616087,0.016939826771878254
activation,naturalistic_behavioral,final_token,26,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.018007931120669972,-0.009943922033076012
activation,naturalistic_behavioral,final_token,26,exposure_quartile_1,8,28,row_weighted_continuous,-0.25689930720367676,-0.3355227148330596
activation,naturalistic_behavioral,final_token,26,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.011004989050016054,-0.10344827586206896
activation,naturalistic_behavioral,final_token,26,exposure_quartile_2,8,28,row_weighted_continuous,0.28170564835386497,0.29666119321291734
activation,naturalistic_behavioral,final_token,26,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.19839965739056906,0.1954022988505747
activation,naturalistic_behavioral,final_token,26,exposure_quartile_3,8,28,row_weighted_continuous,0.0577035945641451,-0.028461959496442254
activation,naturalistic_behavioral,final_token,26,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.039434307388787074,-0.08593322386425835
activation,naturalistic_behavioral,final_token,26,exposure_quartile_4,8,28,row_weighted_continuous,0.44208896315944113,0.2370005473453749
activation,naturalistic_behavioral,final_token,26,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.32973980845488027,0.21018062397372742
activation,naturalistic_behavioral,final_token,26,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15087454577505158,0.1486673547447028
activation,naturalistic_behavioral,final_token,26,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.06339798623260245,0.06909720114140003
activation,naturalistic_behavioral,final_token,26,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.2053829604134883,0.20544291087832875
activation,naturalistic_behavioral,final_token,26,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.12130950707441414,0.14680273943862487
activation,naturalistic_behavioral,final_token,27,all_32,32,496,row_weighted_continuous,0.024533552610582224,0.02237481585505211
activation,naturalistic_behavioral,final_token,27,all_32,32,496,unique_tuple_weighted_continuous,0.02423781595037771,0.014270471312724832
activation,naturalistic_behavioral,final_token,27,rows_ge_1000,30,435,row_weighted_continuous,-0.012179373287296263,-0.010476180757124927
activation,naturalistic_behavioral,final_token,27,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.011896232093945785,0.0009672899989357623
activation,naturalistic_behavioral,final_token,27,rows_ge_10000,30,435,row_weighted_continuous,-0.012179373287296263,-0.010476180757124927
activation,naturalistic_behavioral,final_token,27,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.011896232093945785,0.0009672899989357623
activation,naturalistic_behavioral,final_token,27,rows_ge_50000,22,231,row_weighted_continuous,0.0617251332191994,0.034795264705309685
activation,naturalistic_behavioral,final_token,27,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.013466482131081203,-0.004426682762514847
activation,naturalistic_behavioral,final_token,27,unique_tuples_ge_10,28,378,row_weighted_continuous,0.052450281174005776,0.03685988391656665
activation,naturalistic_behavioral,final_token,27,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03270086636696088,0.012320103394618908
activation,naturalistic_behavioral,final_token,27,unique_tuples_ge_25,24,276,row_weighted_continuous,0.051655426885832245,0.018967195102809607
activation,naturalistic_behavioral,final_token,27,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.021652545733334277,-0.005910874559438364
activation,naturalistic_behavioral,final_token,27,exposure_quartile_1,8,28,row_weighted_continuous,-0.24622399681420284,-0.29720853858784896
activation,naturalistic_behavioral,final_token,27,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.007029810567656551,-0.050355774493705534
activation,naturalistic_behavioral,final_token,27,exposure_quartile_2,8,28,row_weighted_continuous,0.2838912871619331,0.2753147235905857
activation,naturalistic_behavioral,final_token,27,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.19733330168953533,0.1981390257252326
activation,naturalistic_behavioral,final_token,27,exposure_quartile_3,8,28,row_weighted_continuous,0.036578099131769654,-0.046524356869184456
activation,naturalistic_behavioral,final_token,27,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.05698392121892323,-0.10399562123700054
activation,naturalistic_behavioral,final_token,27,exposure_quartile_4,8,28,row_weighted_continuous,0.4375664169701705,0.24521072796934865
activation,naturalistic_behavioral,final_token,27,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.32593658377273105,0.22386425834701695
activation,naturalistic_behavioral,final_token,27,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15254192366330627,0.15178394349665067
activation,naturalistic_behavioral,final_token,27,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.06795567798957595,0.07381863072470807
activation,naturalistic_behavioral,final_token,27,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.207186020997115,0.21048569587435748
activation,naturalistic_behavioral,final_token,27,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.12750101716431403,0.1537712239056482
activation,naturalistic_behavioral,final_token,28,all_32,32,496,row_weighted_continuous,0.017029960999529012,0.017938422322793062
activation,naturalistic_behavioral,final_token,28,all_32,32,496,unique_tuple_weighted_continuous,0.0234448598602083,0.014284337501057173
activation,naturalistic_behavioral,final_token,28,rows_ge_1000,30,435,row_weighted_continuous,-0.01876146983919747,-0.013057030018791813
activation,naturalistic_behavioral,final_token,28,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.008857231282839172,0.00016940331254911164
activation,naturalistic_behavioral,final_token,28,rows_ge_10000,30,435,row_weighted_continuous,-0.01876146983919747,-0.013057030018791813
activation,naturalistic_behavioral,final_token,28,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.008857231282839172,0.00016940331254911164
activation,naturalistic_behavioral,final_token,28,rows_ge_50000,22,231,row_weighted_continuous,0.06249340885420972,0.0371804357561479
activation,naturalistic_behavioral,final_token,28,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.014271699276901698,-0.0009014973032964039
activation,naturalistic_behavioral,final_token,28,unique_tuples_ge_10,28,378,row_weighted_continuous,0.05048763227181878,0.03741578329877848
activation,naturalistic_behavioral,final_token,28,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03197029209164636,0.014218870828824427
activation,naturalistic_behavioral,final_token,28,unique_tuples_ge_25,24,276,row_weighted_continuous,0.05031725129692885,0.018595625062427765
activation,naturalistic_behavioral,final_token,28,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.020652102360077217,-0.005046160870992138
activation,naturalistic_behavioral,final_token,28,exposure_quartile_1,8,28,row_weighted_continuous,-0.252667499328709,-0.29994526546250677
activation,naturalistic_behavioral,final_token,28,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.02141038389828641,-0.03721948549534756
activation,naturalistic_behavioral,final_token,28,exposure_quartile_2,8,28,row_weighted_continuous,0.24225224195819717,0.2380952380952381
activation,naturalistic_behavioral,final_token,28,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.1585595974318503,0.16091954022988503
activation,naturalistic_behavioral,final_token,28,exposure_quartile_3,8,28,row_weighted_continuous,0.04206474011934397,-0.04707170224411604
activation,naturalistic_behavioral,final_token,28,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.048790310847471624,-0.09469074986316366
activation,naturalistic_behavioral,final_token,28,exposure_quartile_4,8,28,row_weighted_continuous,0.44308333454855225,0.25013683634373285
activation,naturalistic_behavioral,final_token,28,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.33416202044527127,0.23645320197044337
activation,naturalistic_behavioral,final_token,28,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.1477505293354637,0.15558456276688318
activation,naturalistic_behavioral,final_token,28,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.068315848069612,0.08036144334486875
activation,naturalistic_behavioral,final_token,28,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.20724151641354116,0.21465180056647035
activation,naturalistic_behavioral,final_token,28,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.1330206164846646,0.16021519878913212
activation,naturalistic_behavioral,final_token,29,all_32,32,496,row_weighted_continuous,0.02572866668468378,0.026884572341182973
activation,naturalistic_behavioral,final_token,29,all_32,32,496,unique_tuple_weighted_continuous,0.027894379787810925,0.017688535907527277
activation,naturalistic_behavioral,final_token,29,rows_ge_1000,30,435,row_weighted_continuous,-0.008954309401256856,-0.0005583603158890685
activation,naturalistic_behavioral,final_token,29,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.011257467180993026,0.003637214496375031
activation,naturalistic_behavioral,final_token,29,rows_ge_10000,30,435,row_weighted_continuous,-0.008954309401256856,-0.0005583603158890685
activation,naturalistic_behavioral,final_token,29,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.011257467180993026,0.003637214496375031
activation,naturalistic_behavioral,final_token,29,rows_ge_50000,22,231,row_weighted_continuous,0.06756677090154638,0.04631710118966491
activation,naturalistic_behavioral,final_token,29,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.020448546628820705,0.006128429291847583
activation,naturalistic_behavioral,final_token,29,unique_tuples_ge_10,28,378,row_weighted_continuous,0.0566144923935524,0.04674431705639057
activation,naturalistic_behavioral,final_token,29,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03832326672958312,0.020747244748700485
activation,naturalistic_behavioral,final_token,29,unique_tuples_ge_25,24,276,row_weighted_continuous,0.05631932355472115,0.028423110400821912
activation,naturalistic_behavioral,final_token,29,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.02618247826683597,0.0011129978168119747
activation,naturalistic_behavioral,final_token,29,exposure_quartile_1,8,28,row_weighted_continuous,-0.27320232183711307,-0.2753147235905857
activation,naturalistic_behavioral,final_token,29,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.00952289968406908,-0.0016420361247947454
activation,naturalistic_behavioral,final_token,29,exposure_quartile_2,8,28,row_weighted_continuous,0.23848616252780425,0.22112753147235906
activation,naturalistic_behavioral,final_token,29,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.12651837462381801,0.12151067323481116
activation,naturalistic_behavioral,final_token,29,exposure_quartile_3,8,28,row_weighted_continuous,0.04471088822963404,-0.04542966611932129
activation,naturalistic_behavioral,final_token,29,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.04738974513072188,-0.09688013136288998
activation,naturalistic_behavioral,final_token,29,exposure_quartile_4,8,28,row_weighted_continuous,0.46550022375636624,0.2692939244663382
activation,naturalistic_behavioral,final_token,29,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3594260592534049,0.2556102900930487
activation,naturalistic_behavioral,final_token,29,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.1631532099487711,0.17162082852690586
activation,naturalistic_behavioral,final_token,29,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.08160923267337819,0.09032845607431242
activation,naturalistic_behavioral,final_token,29,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.2130640897116511,0.2214554391643813
activation,naturalistic_behavioral,final_token,29,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.13745605030290423,0.16148900777772782
activation,naturalistic_behavioral,final_token,30,all_32,32,496,row_weighted_continuous,0.03059208712182605,0.03432225808418448
activation,naturalistic_behavioral,final_token,30,all_32,32,496,unique_tuple_weighted_continuous,0.0322619501420964,0.023832634123411044
activation,naturalistic_behavioral,final_token,30,rows_ge_1000,30,435,row_weighted_continuous,-0.007183282091648256,0.0076139645477645915
activation,naturalistic_behavioral,final_token,30,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.010415452592580553,0.00776426989650653
activation,naturalistic_behavioral,final_token,30,rows_ge_10000,30,435,row_weighted_continuous,-0.007183282091648256,0.0076139645477645915
activation,naturalistic_behavioral,final_token,30,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.010415452592580553,0.00776426989650653
activation,naturalistic_behavioral,final_token,30,rows_ge_50000,22,231,row_weighted_continuous,0.07441886008334189,0.05742420997293561
activation,naturalistic_behavioral,final_token,30,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.02533778450455137,0.015870636110516173
activation,naturalistic_behavioral,final_token,30,unique_tuples_ge_10,28,378,row_weighted_continuous,0.058624040605765974,0.05218888714476014
activation,naturalistic_behavioral,final_token,30,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.04190580426136098,0.02796949307730856
