ptype_a,ptype_b,ocean_hamming,row_weighted_centroid_distance,unique_tuple_centroid_distance,row_count_difference,row_count_ratio,retained_token_difference,retained_token_ratio,nominal_step_difference,nominal_step_ratio,weight_distance
6,19,3,94.90180671265009,106.6856903741652,50759,2.8065629782539063,4339214,5.4591059825529,1586,2.8043230944254836,10.441514165379854
6,20,2,89.68719062275471,87.47444009576756,20194,1.3442432920800518,2516507,1.900096215063917,631,1.3440567066521265,11.700699102458874
6,21,3,106.98094363481978,106.31354002948328,51052,2.8361386850812833,3950996,3.9023037013040915,1596,2.8365937859608747,10.334514454181004
6,22,1,79.02475434711806,66.56407397295894,63781,5.230912106135987,4701504,8.696998966967518,1993,5.2224576271186445,9.485480733286693
6,23,2,92.6786084969821,80.97268750911618,78370,162.2551440329218,5289432,232.03000655164882,2449,154.0625,9.092552212646657
6,24,4,108.70178496133943,111.04627625405391,41907,1.5314370498123162,2503389,1.4712415105470729,1309,1.5310344827586206,14.499839276212263
6,25,5,127.62121511276001,132.06565847232838,194193,3.4626280815663995,8460076,2.592536754608668,6068,3.4616632860040566,19.38140879916368
6,26,3,106.46836381241374,100.3362145638964,3593,1.0455640661458863,638124,1.136520386470164,112,1.0454361054766734,12.50314121280445
6,27,4,117.7950636207004,115.24791169542429,40398,2.0504446409069637,3253574,2.5803615100985886,1263,2.050748752079867,10.65775759940009
6,28,3,99.50787689645253,96.64962841538313,1436,1.018548178765177,696165,1.1508103485102992,45,1.0185950413223142,12.792922701716364
6,29,4,106.00937214357718,114.72271260577632,6467,1.0820102465253119,1749018,1.4908409570991457,202,1.081947261663286,12.388309940462
6,30,2,75.28829699298012,79.10011663632694,10605,1.1344856447194887,1125430,1.268798109912902,331,1.1342799188640973,12.821006099144922
6,31,3,85.26430996134818,95.29449449050728,14322,1.181622197423151,743068,1.1398761785560263,447,1.1813387423935091,13.148964439124759
7,8,4,107.87737183394576,103.27256161613606,197149,396.8815261044177,9782158,184.612846309783,6161,386.0625,15.569295849748793
7,9,3,102.71678832213853,95.24034736741916,344571,692.9096385542168,16679168,314.07095127261806,10768,674.0,20.814483905600614
7,10,3,94.22166375213077,91.87424591783422,270429,544.0301204819277,14557707,274.25075080711764,8451,529.1875,18.694293745508197
7,11,2,77.46726795185938,73.62452142172391,123177,248.34337349397592,4714796,89.49755987686763,3849,241.5625,11.790845192654064
7,12,3,97.47453921644498,89.45868885925962,101701,205.21887550200802,4389205,83.38615887078609,3178,199.625,10.91061134143406
7,13,2,69.1359705935353,69.08672236118579,63846,129.20481927710844,3664195,69.7775921615737,1995,125.6875,7.977924243092238
