representation_a,representation_b,pearson_distance_r,spearman_distance_rho
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/22,0.4667456542996965,0.4207246411017424
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/23,0.46679816574480365,0.41688360859192297
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/24,0.45039144379517676,0.40198689694373474
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/25,0.4482348097927004,0.4057413887036785
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/26,0.4395884924324192,0.39893879405465044
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/27,0.42559633826493726,0.38224990214994753
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/28,0.39815330555432005,0.36851844203048195
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/29,0.38332413272790244,0.37293487218521293
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/30,0.39587897698907903,0.37522367833590003
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/final_token/31,0.47941927431638653,0.4331821820463347
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/0,0.38214456312583633,0.30801544359018235
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/1,0.39876294945929985,0.3030654110390593
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/2,0.4148942266793334,0.33600449225165263
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/3,0.4491448960578803,0.3782683392633415
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/4,0.4832900622212598,0.39387507842755454
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/5,0.510181639666928,0.4122051959852959
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/6,0.5455764046539879,0.4405662715294701
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/7,0.5853923367926742,0.48499058869345096
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/8,0.5927449777844238,0.4874538531285464
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/9,0.6137050294272374,0.5137208392092536
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/10,0.611236179684752,0.5074494867543482
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/11,0.627950449186123,0.5463157242575688
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/12,0.624907715947062,0.5371005111804749
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/13,0.6000782901403154,0.5151866231602714
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/14,0.6307330741673302,0.5468941704970781
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/15,0.6572428520694021,0.582404102031544
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/16,0.6631832478175923,0.5716835716154207
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/17,0.686180539395463,0.5939960387938579
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/18,0.6796064353379407,0.5848869364771228
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/19,0.6686747703190381,0.569555554244332
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/20,0.6591014543229504,0.5597178378187011
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/21,0.6730659306544831,0.5791041458919697
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/22,0.6712886293775409,0.5775047154874505
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/23,0.6652600487191105,0.5734857827315801
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/24,0.6618515380664078,0.5716617397444295
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/25,0.6659492028238879,0.5758291685597456
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/26,0.6604013463743441,0.5745963562410632
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/27,0.6548617660517675,0.5727908998467834
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/28,0.6362300913682412,0.5631147589348406
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/29,0.6204609101167307,0.5685057559432843
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/30,0.6141175282469773,0.5636273161943313
activation/ipip_stems/final_token/17,activation/naturalistic_behavioral/mean_tokens/31,0.6084713570861715,0.5472634438104678
activation/ipip_stems/final_token/17,logits/ipip_stems/final_token/32,0.6981962481277613,0.7452596320838029
activation/ipip_stems/final_token/17,logits/neutral_controls/final_token/32,0.5523360656926506,0.4808237499287022
activation/ipip_stems/final_token/17,logits/naturalistic_behavioral/final_token/32,0.4639341461325447,0.3919591842354223
activation/ipip_stems/final_token/17,weights/all/none/0,-0.308359016887121,-0.30405099217002896
activation/ipip_stems/final_token/17,weights/all/none/1,-0.3189669144913069,-0.30904518017194077
activation/ipip_stems/final_token/17,weights/all/none/2,-0.3185914888032688,-0.3089605079155283
activation/ipip_stems/final_token/17,weights/all/none/3,-0.32593871593835844,-0.31645641198117347
activation/ipip_stems/final_token/17,weights/all/none/4,-0.3247876066217942,-0.31795956580145585
activation/ipip_stems/final_token/17,weights/all/none/5,-0.3234610527442993,-0.3153272518788193
activation/ipip_stems/final_token/17,weights/all/none/6,-0.3230782210926456,-0.31552826243875765
activation/ipip_stems/final_token/17,weights/all/none/7,-0.3179943195920827,-0.31168821334655045
activation/ipip_stems/final_token/17,weights/all/none/8,-0.31105131349162457,-0.30382480611921775
activation/ipip_stems/final_token/17,weights/all/none/9,-0.30762572954072565,-0.30351758645715937
activation/ipip_stems/final_token/17,weights/all/none/10,-0.30894523670249757,-0.3051617623630345
activation/ipip_stems/final_token/17,weights/all/none/11,-0.30886745963459583,-0.30561993662856907
activation/ipip_stems/final_token/17,weights/all/none/12,-0.3058743804325536,-0.3009584388048722
activation/ipip_stems/final_token/17,weights/all/none/13,-0.3058927329897918,-0.3004580759237733
activation/ipip_stems/final_token/17,weights/all/none/14,-0.30448496923278157,-0.30054481335717137
activation/ipip_stems/final_token/17,weights/all/none/15,-0.30869517460184037,-0.30183594234025857
activation/ipip_stems/final_token/17,weights/all/none/16,-0.3121987548288358,-0.30540437148796984
activation/ipip_stems/final_token/17,weights/all/none/17,-0.31069793035876814,-0.30406505504188375
activation/ipip_stems/final_token/17,weights/all/none/18,-0.3066805432890434,-0.3011218828120236
activation/ipip_stems/final_token/17,weights/all/none/19,-0.30599551488123466,-0.3002610973760451
activation/ipip_stems/final_token/17,weights/all/none/20,-0.29689827049295814,-0.2912141470524024
activation/ipip_stems/final_token/17,weights/all/none/21,-0.306734986932812,-0.3026492287055667
activation/ipip_stems/final_token/17,weights/all/none/22,-0.3067443787280461,-0.30298545918718567
activation/ipip_stems/final_token/17,weights/all/none/23,-0.308550153296265,-0.3032186275030436
activation/ipip_stems/final_token/17,weights/all/none/24,-0.30336609522435265,-0.2985387397699983
activation/ipip_stems/final_token/17,weights/all/none/25,-0.30744022302381524,-0.3028349962925156
activation/ipip_stems/final_token/17,weights/all/none/26,-0.3073921173485289,-0.30163798037491807
activation/ipip_stems/final_token/17,weights/all/none/27,-0.3037541966742735,-0.2987495845060588
activation/ipip_stems/final_token/17,weights/all/none/28,-0.302496300985586,-0.29565939134317143
activation/ipip_stems/final_token/17,weights/all/none/29,-0.3109837620196572,-0.3047672152170107
activation/ipip_stems/final_token/17,weights/all/none/30,-0.3110084810663236,-0.30512272068382923
activation/ipip_stems/final_token/17,weights/all/none/31,-0.3056686432090773,-0.30227061292486096
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/18,1.0,1.0
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/19,0.9942235877281063,0.9941050014652922
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/20,0.9704047425200233,0.9834026642749951
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/21,0.9511627681239244,0.9621392086635158
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/22,0.9147591580024316,0.9379140925710666
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/23,0.9248081990937757,0.9368159101234974
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/24,0.915200907425296,0.919590957278372
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/25,0.9130007668341484,0.9160645200627027
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/26,0.9109310008500262,0.9107422639453534
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/27,0.8868883142473307,0.8946982973107461
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/28,0.8737676326421131,0.881936388615171
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/29,0.8646401806610227,0.8664989939637827
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/30,0.8764304190547112,0.8697286357440833
activation/ipip_stems/final_token/18,activation/ipip_stems/final_token/31,0.7164933834161513,0.7816009448676418
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/0,0.47570206579096763,0.37792089782094324
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/1,0.3772861043640854,0.28917139198829334
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/2,0.38291032003023495,0.30207324101008787
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/3,0.3921197065331717,0.31548813900017897
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/4,0.40462711502450727,0.33073425892598995
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/5,0.41879515042168025,0.34635614272143117
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/6,0.44138332751445736,0.3749456661769247
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/7,0.4697088068310183,0.40070275022569435
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/8,0.5056758602774636,0.4504685984922241
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/9,0.525036100412027,0.48055724375578984
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/10,0.5424499688597784,0.5111149792203857
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/11,0.5617892335271648,0.5329609130835845
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/12,0.5693962822024773,0.5390236826629374
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/13,0.5840985969374719,0.5564524979790768
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/14,0.6049491782262866,0.5855601841744504
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/15,0.6396334343503147,0.6311298878313871
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/16,0.659254925913612,0.6408068154774197
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/17,0.6906150660552473,0.6647690640421217
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/18,0.7133650654730987,0.683062401781166
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/19,0.7236524433211845,0.6898436562680088
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/20,0.7437238937956026,0.7068260983299601
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/21,0.7581288919929188,0.7176319893948244
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/22,0.7712150326814086,0.7295344894390783
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/23,0.7715181434983085,0.7297293044680596
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/24,0.7745011705151335,0.7317488508765201
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/25,0.7809305868379799,0.7425681164209106
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/26,0.7817530408340457,0.7433001724914492
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/27,0.783277606788614,0.7474784189004997
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/28,0.7929924594217093,0.7594319583188279
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/29,0.7698114854022597,0.7391986326561519
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/30,0.7774159217097902,0.7415380848138685
activation/ipip_stems/final_token/18,activation/ipip_stems/mean_tokens/31,0.5917115172673045,0.5435984430532362
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/0,-0.06130214542105616,-0.04472553797860476
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/1,0.13690173989033272,0.1077384148488192
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/2,0.3148020163457442,0.24804398236928898
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/3,0.5312862680002064,0.4797787703739544
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/4,0.5127625537536787,0.44509972838005546
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/5,0.5052129636308242,0.4286374158932087
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/6,0.5288870380173907,0.4038928586179835
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/7,0.5636303013356868,0.4699311214304399
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/8,0.5724111070715948,0.47853553382858244
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/9,0.6107483989458455,0.5095137786641649
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/10,0.612308862899492,0.5160319689397381
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/11,0.6161299847723132,0.532130613593585
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/12,0.6118224872850718,0.5337824601568354
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/13,0.5950568661642489,0.5156539432095997
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/14,0.617285174610694,0.525445340665695
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/15,0.6530903115813093,0.5773096054331857
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/16,0.6865691089866444,0.6155264922870556
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/17,0.6988711894309041,0.6222135353666475
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/18,0.6807618602395642,0.5970919357788962
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/19,0.6908781817638255,0.6047456783713031
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/20,0.6883649506503471,0.605674811331331
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/21,0.6991228314086328,0.6147214666296902
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/22,0.6939023814687907,0.605412042145345
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/23,0.6982710384601138,0.6157001638373741
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/24,0.6882413741113955,0.6119056469806129
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/25,0.6887326962071421,0.6161339493461256
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/26,0.6827063465189078,0.610396986021702
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/27,0.6774384222166523,0.6001326630358887
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/28,0.6651283280284481,0.5885296136545569
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/29,0.6777616422087664,0.6125141857990563
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/30,0.657254774615809,0.5935137707968239
activation/ipip_stems/final_token/18,activation/neutral_controls/final_token/31,0.5821723138310908,0.5438467560003225
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/0,0.4458493689285177,0.35563085256406474
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/1,0.38010517724129955,0.29018037845843386
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/2,0.3851198732492558,0.3028747263640494
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/3,0.4000206494468177,0.3257072247758299
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/4,0.41388485779065676,0.33530646243049694
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/5,0.43525082003623755,0.3593609555672254
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/6,0.46184397897187146,0.38663151932120576
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/7,0.500175743366802,0.43135971252736355
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/8,0.516279747128224,0.4396245508240056
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/9,0.5471475694415661,0.4776031555904341
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/10,0.5631579145343799,0.5010236393925626
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/11,0.5767284609845819,0.5169862773906391
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/12,0.5801101083086577,0.5124482968190374
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/13,0.5894533837011315,0.5196269503629793
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/14,0.6201456214591342,0.561530079794505
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/15,0.6584795976849114,0.6143915300207894
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/16,0.6794998864990074,0.6278562872838203
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/17,0.6986508153929747,0.6450975648613085
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/18,0.6978303510133692,0.6379534292755555
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/19,0.6975562575959813,0.6314511703653002
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/20,0.6947430420411758,0.626850939458845
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/21,0.7099250899074601,0.6345210067836147
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/22,0.7140992948314012,0.6350988629725567
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/23,0.7137688224623784,0.6351602282315594
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/24,0.7107822159384214,0.634723787495255
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/25,0.7152600669223901,0.6366671190387683
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/26,0.717229322925916,0.6400652202560425
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/27,0.7226859483267967,0.6430053438913047
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/28,0.7293040750001437,0.6466691645474018
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/29,0.7317874109675374,0.6638465199800955
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/30,0.7178844173319547,0.644692495146834
activation/ipip_stems/final_token/18,activation/neutral_controls/mean_tokens/31,0.645463630497933,0.5724489655430136
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/0,0.10889671904324617,0.1269377752340042
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/1,0.19226416347863745,0.13762526281835688
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/2,0.3911759163974874,0.3093968503100716
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/3,0.5588340964406662,0.5177325930165548
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/4,0.5647484069056128,0.494075695620448
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/5,0.5093178004700323,0.4263988623825062
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/6,0.42904682594094606,0.3287279886552944
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/7,0.4883368117313,0.4057627288658638
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/8,0.458071229312423,0.37834652096351323
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/9,0.44111198399594975,0.3707067429011999
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/10,0.42885417072839105,0.3845309393014981
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/11,0.44816814554767737,0.41034584830586646
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/12,0.4845860269913273,0.4327904868113864
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/13,0.38327307872944916,0.37196315724257567
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/14,0.41409690268814114,0.4097277703365845
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/15,0.40473013306035205,0.3825113928930376
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/16,0.4404165172766125,0.4158788508175151
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/17,0.45925224609748694,0.4221506949812266
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/18,0.4649427102182674,0.4177614071525929
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/19,0.44465918861060794,0.4031573605858022
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/20,0.4287821952584637,0.3965612836353409
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/21,0.4632100408125995,0.41997950557696123
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/22,0.4629765739124394,0.42254022669742797
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/23,0.4639396409441042,0.41996642612271873
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/24,0.4483815257869301,0.40538598157862127
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/25,0.4478612356097125,0.4097075119337727
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/26,0.44070273350000794,0.40486368848476983
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/27,0.4297865346943167,0.39119103673851513
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/28,0.40532238107612356,0.3791040475502084
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/29,0.3908078344634168,0.3846926131569476
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/30,0.4044093661425021,0.38817371482069346
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/final_token/31,0.4859804338690913,0.44925358603232296
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/0,0.3821726845813469,0.32704958981651394
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/1,0.3829287078536349,0.30019215980142827
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/2,0.3989136812545533,0.3325781669489075
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/3,0.434091965782318,0.37540659401177345
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/4,0.47010758146856013,0.3947408792933554
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/5,0.4977968658681738,0.4155989701650764
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/6,0.5319955112870756,0.4443368913382543
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/7,0.5702822274622342,0.4881001551832992
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/8,0.5768632566017204,0.4882165918285864
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/9,0.5983106251746457,0.5132245083403647
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/10,0.6014562334612251,0.5157137350004228
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/11,0.6192119610707434,0.5534713658293848
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/12,0.6143414328190324,0.5432919117835064
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/13,0.5871368806761905,0.5160806481115432
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/14,0.6183695926675588,0.5483513987148698
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/15,0.6504483702020645,0.590307436013933
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/16,0.6598824530195748,0.5821160590129241
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/17,0.6818898984273988,0.6020216115854461
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/18,0.678569550225037,0.5962093184719264
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/19,0.6675760439217113,0.5799499833802424
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/20,0.6585614280903608,0.5706677012219946
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/21,0.673389369096655,0.5904641927813213
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/22,0.6732460794002264,0.5894169513660654
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/23,0.6689448764909538,0.5871984595746522
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/24,0.6667541893117437,0.5865321941423712
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/25,0.6726413525277531,0.5916939565054058
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/26,0.668361517198482,0.5912624328571624
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/27,0.665566607140762,0.5912796426653764
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/28,0.6505816407737367,0.5832338114709764
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/29,0.6342629213511692,0.5883141468557189
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/30,0.627671871891561,0.5841255745617399
activation/ipip_stems/final_token/18,activation/naturalistic_behavioral/mean_tokens/31,0.614292923082743,0.563381265107753
activation/ipip_stems/final_token/18,logits/ipip_stems/final_token/32,0.6825991824686775,0.7341117083734076
activation/ipip_stems/final_token/18,logits/neutral_controls/final_token/32,0.5536491314871372,0.48373348595974675
activation/ipip_stems/final_token/18,logits/naturalistic_behavioral/final_token/32,0.4690651152153439,0.4047866868857327
activation/ipip_stems/final_token/18,weights/all/none/0,-0.32509574038583133,-0.3249047560042562
activation/ipip_stems/final_token/18,weights/all/none/1,-0.3356933810071139,-0.3300833348084597
activation/ipip_stems/final_token/18,weights/all/none/2,-0.3359031836317345,-0.3310503293465583
activation/ipip_stems/final_token/18,weights/all/none/3,-0.3428409416384225,-0.33818266392096474
activation/ipip_stems/final_token/18,weights/all/none/4,-0.3429534860788544,-0.34115297847692216
activation/ipip_stems/final_token/18,weights/all/none/5,-0.34184964015102637,-0.33846992020549493
activation/ipip_stems/final_token/18,weights/all/none/6,-0.34208174761337573,-0.33966762451542093
activation/ipip_stems/final_token/18,weights/all/none/7,-0.33723693905208485,-0.33547875719615833
activation/ipip_stems/final_token/18,weights/all/none/8,-0.3303312525821368,-0.3278923787101887
activation/ipip_stems/final_token/18,weights/all/none/9,-0.326840305110357,-0.32755968853197387
activation/ipip_stems/final_token/18,weights/all/none/10,-0.32899239426722604,-0.3301910190369981
activation/ipip_stems/final_token/18,weights/all/none/11,-0.32854597386234585,-0.32995224524075045
activation/ipip_stems/final_token/18,weights/all/none/12,-0.3260379788371308,-0.32595140736894485
activation/ipip_stems/final_token/18,weights/all/none/13,-0.3260270612895161,-0.32519712606037005
