representation,prompt_group,pooling_rule,layer,target_geometry,pearson_r,spearman_rho,mantel_permutations,mantel_two_sided_p,null_mean,null_sd,mantel_two_sided_q
activation,ipip_stems,final_token,28,binary_hamming,0.0827137309221909,0.10622152609904768,1000,0.000999000999000999,-0.0005192158974942902,0.01704001244084275,0.007315265379781508
activation,ipip_stems,final_token,29,row_weighted_continuous,0.02682279626961938,0.05754497660449501,1000,0.6493506493506493,0.0025399249500950355,0.05990498454655034,0.7201432713627834
activation,ipip_stems,final_token,29,unique_tuple_weighted_continuous,0.03343811676371348,0.049379266803165026,1000,0.3596403596403596,0.0017606828596914874,0.03599111338130615,0.5039405039405039
activation,ipip_stems,final_token,29,binary_hamming,0.09180951692527581,0.11343688192958654,1000,0.000999000999000999,-0.00020837164973405904,0.017638944773994508,0.007315265379781508
activation,ipip_stems,final_token,30,row_weighted_continuous,0.03370560970668783,0.05701766808082119,1000,0.5734265734265734,0.00034656162105567743,0.06023145593995512,0.6596342846342846
activation,ipip_stems,final_token,30,unique_tuple_weighted_continuous,0.043529748713402414,0.05329110538106449,1000,0.23976023976023977,-0.00010793104626689298,0.03637282787028243,0.4041503051404042
activation,ipip_stems,final_token,30,binary_hamming,0.09874784039438222,0.11567153114405714,1000,0.000999000999000999,-0.0008903694405672958,0.017381033471603715,0.007315265379781508
activation,ipip_stems,final_token,31,row_weighted_continuous,0.06892215432886911,0.08921053200925985,1000,0.2177822177822178,-0.00221123983210258,0.05616382509512482,0.38521997483036446
activation,ipip_stems,final_token,31,unique_tuple_weighted_continuous,0.06667673774957225,0.06447679232776915,1000,0.061938061938061936,-0.0011145456183878158,0.03595297720146521,0.16871928071928072
activation,ipip_stems,final_token,31,binary_hamming,0.09766623445424884,0.10895776446345254,1000,0.000999000999000999,0.0006094002997445725,0.01784521649575545,0.007315265379781508
activation,ipip_stems,mean_tokens,0,row_weighted_continuous,0.0817637524195235,0.06053328770275613,1000,0.13686313686313686,0.0013179255413617156,0.05568729353644255,0.286780911396296
activation,ipip_stems,mean_tokens,0,unique_tuple_weighted_continuous,0.045126856822021,0.0400656136230875,1000,0.23676323676323677,0.0002713111711532488,0.039355249753634455,0.4020842000891876
activation,ipip_stems,mean_tokens,0,binary_hamming,0.04830250763605823,0.03905522043452256,1000,0.1038961038961039,0.001449057196149302,0.030845341133857392,0.2465269921715915
activation,ipip_stems,mean_tokens,1,row_weighted_continuous,0.025593572909926608,0.03545358170528548,1000,0.6643356643356644,-0.00048161476235080336,0.05898005720430045,0.7261839284311195
activation,ipip_stems,mean_tokens,1,unique_tuple_weighted_continuous,0.011593314019098327,0.014290336348491731,1000,0.7652347652347652,0.00011765934172309622,0.038844411895166284,0.8117209892910827
activation,ipip_stems,mean_tokens,1,binary_hamming,0.01363990406103354,0.019339412004398506,1000,0.5924075924075924,0.0009595732014473337,0.025938105929531517,0.6735051259258271
activation,ipip_stems,mean_tokens,2,row_weighted_continuous,0.027222698422087556,0.0391594926351855,1000,0.6313686313686314,-0.00015244207518790565,0.05757907173746556,0.7048156426225166
activation,ipip_stems,mean_tokens,2,unique_tuple_weighted_continuous,0.01246153803089894,0.01700220875595705,1000,0.7592407592407593,0.0024577164703716223,0.03997455001590879,0.8076806189130682
activation,ipip_stems,mean_tokens,2,binary_hamming,0.014653202110636115,0.02224993827897627,1000,0.5664335664335665,0.00010129239157466364,0.02523192374404727,0.6549087584741236
activation,ipip_stems,mean_tokens,3,row_weighted_continuous,0.03083451938548854,0.04388333913549724,1000,0.5674325674325674,0.002591095033662703,0.05642249587751059,0.6549518278331837
activation,ipip_stems,mean_tokens,3,unique_tuple_weighted_continuous,0.01449918874929024,0.0183134978000948,1000,0.7152847152847153,0.0016925538575655286,0.038607320445091416,0.7671006159195135
activation,ipip_stems,mean_tokens,3,binary_hamming,0.01717531812207082,0.024576231840580037,1000,0.4725274725274725,-0.0015354992495814593,0.023810510869239233,0.5736028677205147
activation,ipip_stems,mean_tokens,4,row_weighted_continuous,0.03554311008453375,0.049648624887152826,1000,0.5224775224775224,-0.0020093718654480308,0.05692443975089128,0.6177208208458208
activation,ipip_stems,mean_tokens,4,unique_tuple_weighted_continuous,0.016135300947439788,0.019753614551433724,1000,0.6633366633366633,-0.0008989014836468945,0.03874247907205427,0.7261839284311195
activation,ipip_stems,mean_tokens,4,binary_hamming,0.018987240862686577,0.026017993801728763,1000,0.45054945054945056,-0.00020991924049939176,0.025249454765019854,0.5558408982322026
activation,ipip_stems,mean_tokens,5,row_weighted_continuous,0.04057700188067612,0.053381088092582865,1000,0.4925074925074925,0.0013066561124254613,0.05757520951259394,0.5904887366154972
activation,ipip_stems,mean_tokens,5,unique_tuple_weighted_continuous,0.017494875950593552,0.01985490656549266,1000,0.6383616383616384,-0.00045169889893475714,0.037195346636954646,0.7091750011815265
activation,ipip_stems,mean_tokens,5,binary_hamming,0.021338915741455636,0.027487576368257206,1000,0.3886113886113886,-0.000671949046884324,0.023739816952470624,0.5233228310151388
activation,ipip_stems,mean_tokens,6,row_weighted_continuous,0.04217039664842126,0.05225989367288776,1000,0.46853146853146854,0.003191074521003993,0.06029312775908805,0.5707869947583722
activation,ipip_stems,mean_tokens,6,unique_tuple_weighted_continuous,0.018172879027410178,0.018991269218438685,1000,0.6173826173826173,-0.0012614062217058447,0.036190570449305376,0.6949381197315081
activation,ipip_stems,mean_tokens,6,binary_hamming,0.02274369318991213,0.02835001513502835,1000,0.3256743256743257,-0.0001840097851986421,0.022900607682850224,0.48342370372607946
activation,ipip_stems,mean_tokens,7,row_weighted_continuous,0.05299548798876478,0.06693169771316068,1000,0.35264735264735264,0.001932242635956228,0.058779077472821406,0.5000279223881708
activation,ipip_stems,mean_tokens,7,unique_tuple_weighted_continuous,0.020386351517798676,0.022083625900072967,1000,0.5794205794205795,-0.001375279850095795,0.037738972960671725,0.6642852097397552
activation,ipip_stems,mean_tokens,7,binary_hamming,0.02603711530561816,0.0330083300299317,1000,0.25374625374625376,0.00016785630422935032,0.02385906843543402,0.41305123447980585
activation,ipip_stems,mean_tokens,8,row_weighted_continuous,0.05573496943616545,0.06953854111964061,1000,0.3156843156843157,-0.0010362616576623225,0.057261866703646684,0.47352647352647353
activation,ipip_stems,mean_tokens,8,unique_tuple_weighted_continuous,0.023868533431230188,0.027974395739048172,1000,0.5254745254745254,0.0021625350227060364,0.03797825921484756,0.6191144495642765
activation,ipip_stems,mean_tokens,8,binary_hamming,0.03083317534682884,0.042718539560551425,1000,0.14985014985014986,0.0003503106368266313,0.021923359314501522,0.2992608564456072
activation,ipip_stems,mean_tokens,9,row_weighted_continuous,0.05650489996244475,0.06754623537903866,1000,0.3676323676323676,-8.134594358012104e-05,0.0608757976386834,0.511978818727285
activation,ipip_stems,mean_tokens,9,unique_tuple_weighted_continuous,0.026212091390742227,0.03245612482323068,1000,0.4675324675324675,0.0017919549507324933,0.036880114775042654,0.5705906996229576
activation,ipip_stems,mean_tokens,9,binary_hamming,0.03358751949958092,0.04824747575321995,1000,0.11188811188811189,0.0002818111877599999,0.021635200674661615,0.26094453491713765
activation,ipip_stems,mean_tokens,10,row_weighted_continuous,0.06316753519204397,0.07725099374349714,1000,0.2777222777222777,0.0030809777264201813,0.05853991989487301,0.43881408614587264
activation,ipip_stems,mean_tokens,10,unique_tuple_weighted_continuous,0.030266158042282793,0.03815434149373268,1000,0.43156843156843155,0.0015530833807096485,0.03811873241739432,0.5452562143738615
activation,ipip_stems,mean_tokens,10,binary_hamming,0.037228177253064376,0.05343847341583489,1000,0.06993006993006994,0.0009702171606877003,0.02137928769567622,0.1838701838701839
activation,ipip_stems,mean_tokens,11,row_weighted_continuous,0.07196876153281731,0.08749191139013947,1000,0.20279720279720279,0.003738826901916541,0.055849716158204596,0.3682797202797202
activation,ipip_stems,mean_tokens,11,unique_tuple_weighted_continuous,0.03010219564392053,0.04112082072100246,1000,0.42857142857142855,-0.001081194370610579,0.037353949054764204,0.5447625000697627
activation,ipip_stems,mean_tokens,11,binary_hamming,0.03847987091066467,0.05775230375588942,1000,0.054945054945054944,0.00017929708438474602,0.02053712480403843,0.15335074761304268
activation,ipip_stems,mean_tokens,12,row_weighted_continuous,0.07128756867062197,0.08335693535602667,1000,0.1968031968031968,0.002082686032755766,0.055980670948367506,0.36027681995423927
activation,ipip_stems,mean_tokens,12,unique_tuple_weighted_continuous,0.03024818916446271,0.03751020295772681,1000,0.4165834165834166,3.9823217007635136e-05,0.037226809614263924,0.5411923910985824
activation,ipip_stems,mean_tokens,12,binary_hamming,0.03823590334366257,0.05432218676319052,1000,0.04495504495504495,-0.0005121996088658181,0.019818826340507138,0.13252980785448318
activation,ipip_stems,mean_tokens,13,row_weighted_continuous,0.07041287341094976,0.0807865767429602,1000,0.24975024975024976,-0.0014358035707685399,0.061203417402228004,0.410821062994976
activation,ipip_stems,mean_tokens,13,unique_tuple_weighted_continuous,0.029415232264118744,0.035547694770775184,1000,0.4275724275724276,0.0007093673755932471,0.03639370916973492,0.5447625000697627
activation,ipip_stems,mean_tokens,13,binary_hamming,0.040647398690632476,0.058522279922428,1000,0.04795204795204795,-0.0007582240822153589,0.02054838549118624,0.13955275493737032
activation,ipip_stems,mean_tokens,14,row_weighted_continuous,0.069792602676776,0.07680953757737037,1000,0.21978021978021978,-0.002215644426230254,0.056703160416829934,0.38574827234621045
activation,ipip_stems,mean_tokens,14,unique_tuple_weighted_continuous,0.02849278409118887,0.0312577321209761,1000,0.44255744255744256,-0.0010378837893246227,0.036916165058823856,0.5519809860469201
activation,ipip_stems,mean_tokens,14,binary_hamming,0.04148680310655934,0.05790859009787546,1000,0.04495504495504495,0.0003192180330386384,0.020517560061205337,0.13252980785448318
activation,ipip_stems,mean_tokens,15,row_weighted_continuous,0.07383310393882685,0.08223288902525612,1000,0.22077922077922077,-0.002558702717899728,0.06016310871152535,0.386505525323006
activation,ipip_stems,mean_tokens,15,unique_tuple_weighted_continuous,0.028511593699311718,0.03381746982383057,1000,0.46353646353646355,-1.8546261838271017e-05,0.03688810811025848,0.5667295003022113
activation,ipip_stems,mean_tokens,15,binary_hamming,0.046143065529318246,0.06682427586897452,1000,0.016983016983016984,0.0005497418805563316,0.018955723772878522,0.06023663836163837
activation,ipip_stems,mean_tokens,16,row_weighted_continuous,0.07760100940683315,0.0826487763334651,1000,0.18281718281718282,-0.0006496300094803679,0.05859345950381857,0.3429556744625238
activation,ipip_stems,mean_tokens,16,unique_tuple_weighted_continuous,0.027387014728472395,0.029250871799713234,1000,0.43456543456543456,-0.0019998138558788353,0.035300461450058176,0.5452562143738615
activation,ipip_stems,mean_tokens,16,binary_hamming,0.04773597093225656,0.06607230127062283,1000,0.015984015984015984,0.0004988649261377615,0.019031661866714487,0.05820917050863574
activation,ipip_stems,mean_tokens,17,row_weighted_continuous,0.07747149784891809,0.08202902655424237,1000,0.1938061938061938,0.0001715795625945754,0.059335641769926346,0.3576748454797235
activation,ipip_stems,mean_tokens,17,unique_tuple_weighted_continuous,0.028099798890109613,0.032318643041041956,1000,0.4065934065934066,-0.0006782696254420832,0.03586230075193018,0.5376506988157473
activation,ipip_stems,mean_tokens,17,binary_hamming,0.051317251674077996,0.0716846992794305,1000,0.003996003996003996,-0.0002706613736379531,0.018084804835419094,0.02077312000976123
activation,ipip_stems,mean_tokens,18,row_weighted_continuous,0.08646538214568698,0.09344601332334182,1000,0.15084915084915085,-0.0005601088650461345,0.06046357143964629,0.2994993344847572
activation,ipip_stems,mean_tokens,18,unique_tuple_weighted_continuous,0.029942932268350715,0.03829634699693764,1000,0.3966033966033966,-0.0017479487458122059,0.03533329607512752,0.5285458181739983
activation,ipip_stems,mean_tokens,18,binary_hamming,0.05598851972481955,0.07910870965031723,1000,0.000999000999000999,-0.0006153814305341214,0.016691236847278464,0.007315265379781508
activation,ipip_stems,mean_tokens,19,row_weighted_continuous,0.0895969113962832,0.09972159447397974,1000,0.12787212787212787,-0.0028378244937547373,0.058327334997206735,0.27910550987474064
activation,ipip_stems,mean_tokens,19,unique_tuple_weighted_continuous,0.029466047524410486,0.04191689727809673,1000,0.43456543456543456,0.001368948247435596,0.035282493772689494,0.5452562143738615
activation,ipip_stems,mean_tokens,19,binary_hamming,0.058135708123300184,0.08517769288859198,1000,0.002997002997002997,-0.0011878174587703295,0.016485476013451246,0.016729172466877384
activation,ipip_stems,mean_tokens,20,row_weighted_continuous,0.07961282310256315,0.09307910021222152,1000,0.2017982017982018,0.0031216341600859036,0.06063041970143598,0.3674453888357631
activation,ipip_stems,mean_tokens,20,unique_tuple_weighted_continuous,0.027163155469019172,0.043592050838756884,1000,0.45054945054945056,-0.00036028286020531764,0.03518289389492418,0.5558408982322026
activation,ipip_stems,mean_tokens,20,binary_hamming,0.06039556547331895,0.09007002816992468,1000,0.001998001998001998,0.00034474549826032176,0.015843689496750593,0.012598512598512598
activation,ipip_stems,mean_tokens,21,row_weighted_continuous,0.09341301182282385,0.10628384185858061,1000,0.12487512487512488,-0.0010422085556790388,0.061205100580213896,0.2752102266665373
activation,ipip_stems,mean_tokens,21,unique_tuple_weighted_continuous,0.029193721436127022,0.04761383550570284,1000,0.41358641358641357,0.0004185821460240163,0.036332244651878315,0.5411923910985824
activation,ipip_stems,mean_tokens,21,binary_hamming,0.06526888623925611,0.09574543166738642,1000,0.000999000999000999,-0.0006521345408914636,0.014444255350827991,0.007315265379781508
activation,ipip_stems,mean_tokens,22,row_weighted_continuous,0.09328704651152821,0.11042334161370962,1000,0.11788211788211789,-0.003697182679295046,0.06068461266954506,0.2707626821339196
activation,ipip_stems,mean_tokens,22,unique_tuple_weighted_continuous,0.02710412681249167,0.05133941478784732,1000,0.45054945054945056,0.0009745023296912809,0.03609380946988054,0.5558408982322026
activation,ipip_stems,mean_tokens,22,binary_hamming,0.06618697080320789,0.10038983625959992,1000,0.000999000999000999,2.9485435654618476e-05,0.014513815540218395,0.007315265379781508
activation,ipip_stems,mean_tokens,23,row_weighted_continuous,0.10465228902896112,0.12157696914625583,1000,0.07092907092907093,-0.0009724154643619575,0.05857987083226166,0.18436144008663094
activation,ipip_stems,mean_tokens,23,unique_tuple_weighted_continuous,0.029276735472750726,0.056452006270270694,1000,0.4145854145854146,-0.0002900016910270166,0.03599015586385814,0.5411923910985824
activation,ipip_stems,mean_tokens,23,binary_hamming,0.06807309138363013,0.10378885963452149,1000,0.000999000999000999,0.000391268613059847,0.014591089201920409,0.007315265379781508
activation,ipip_stems,mean_tokens,24,row_weighted_continuous,0.10471482297846653,0.12301964278338652,1000,0.08591408591408592,0.0006500812723713356,0.06078806955029394,0.21589480630071037
activation,ipip_stems,mean_tokens,24,unique_tuple_weighted_continuous,0.029399239012488323,0.05774303691159665,1000,0.45254745254745254,-0.0006143175340736645,0.03668363388494688,0.5572962299906242
activation,ipip_stems,mean_tokens,24,binary_hamming,0.06844632514695687,0.10472003166164252,1000,0.000999000999000999,0.0002601951793755535,0.013684327285221023,0.007315265379781508
activation,ipip_stems,mean_tokens,25,row_weighted_continuous,0.10408408130631255,0.1221808859019218,1000,0.07892107892107893,0.00025161290429137644,0.058572551198839896,0.20204982986937875
activation,ipip_stems,mean_tokens,25,unique_tuple_weighted_continuous,0.03036001656001007,0.05814800828430996,1000,0.3916083916083916,-0.0020264432719309567,0.03498845183759226,0.5249710919002257
activation,ipip_stems,mean_tokens,25,binary_hamming,0.07055521858546136,0.10620516103705961,1000,0.000999000999000999,-0.00037495488917041003,0.014066344286507618,0.007315265379781508
activation,ipip_stems,mean_tokens,26,row_weighted_continuous,0.10608807223432931,0.1262960952420289,1000,0.08591408591408592,0.0027027402026869166,0.0613454671790574,0.21589480630071037
activation,ipip_stems,mean_tokens,26,unique_tuple_weighted_continuous,0.031760850304684896,0.059456838784417154,1000,0.37662337662337664,-0.0007979670662330222,0.03594138627441476,0.5163872272306007
activation,ipip_stems,mean_tokens,26,binary_hamming,0.07203759079688657,0.10732289477084461,1000,0.000999000999000999,0.0002864140571838342,0.013511155963644021,0.007315265379781508
activation,ipip_stems,mean_tokens,27,row_weighted_continuous,0.10078926186752842,0.11900228349569557,1000,0.07092907092907093,-0.00018112295031550902,0.0591278206425306,0.18436144008663094
activation,ipip_stems,mean_tokens,27,unique_tuple_weighted_continuous,0.03022443333257481,0.05484697038536203,1000,0.4165834165834166,-0.0011844543427022571,0.03616630610413702,0.5411923910985824
activation,ipip_stems,mean_tokens,27,binary_hamming,0.07190486739719168,0.1035720225631796,1000,0.000999000999000999,-0.0006422897467120379,0.013084062257401045,0.007315265379781508
activation,ipip_stems,mean_tokens,28,row_weighted_continuous,0.09589462884263053,0.11456588996343653,1000,0.12487512487512488,-0.0009534716950413604,0.06237748004796471,0.2752102266665373
activation,ipip_stems,mean_tokens,28,unique_tuple_weighted_continuous,0.031514590163841734,0.05333191721197174,1000,0.37462537462537465,-0.0012830586819748665,0.03443282765879323,0.5153936972118791
activation,ipip_stems,mean_tokens,28,binary_hamming,0.07442785130801008,0.10326190463850571,1000,0.000999000999000999,-6.892402665813534e-05,0.01342339213410331,0.007315265379781508
activation,ipip_stems,mean_tokens,29,row_weighted_continuous,0.11337938744173462,0.12508059107332165,1000,0.06593406593406594,-0.0017402713684563592,0.06039822611649465,0.17677597992558625
activation,ipip_stems,mean_tokens,29,unique_tuple_weighted_continuous,0.0414001757299814,0.058258642765685015,1000,0.2627372627372627,8.067931304034376e-05,0.03698266346424846,0.4219907451039526
activation,ipip_stems,mean_tokens,29,binary_hamming,0.08181667265278711,0.10515943357602213,1000,0.000999000999000999,-0.00019612133457258586,0.01457978305039906,0.007315265379781508
activation,ipip_stems,mean_tokens,30,row_weighted_continuous,0.129269318336717,0.13330884623478897,1000,0.022977022977022976,0.000745415072089253,0.05655301464789213,0.07708055491306723
activation,ipip_stems,mean_tokens,30,unique_tuple_weighted_continuous,0.06764822979445352,0.07562737126571747,1000,0.06793206793206794,-0.0003319536297672472,0.03659282974390857,0.18000676366435123
activation,ipip_stems,mean_tokens,30,binary_hamming,0.10725713400860351,0.12426400694089185,1000,0.000999000999000999,-0.0006908348110480473,0.017280520598817205,0.007315265379781508
activation,ipip_stems,mean_tokens,31,row_weighted_continuous,0.1907566370162987,0.16434304753250684,1000,0.000999000999000999,0.001309951011512772,0.056174170564063555,0.007315265379781508
activation,ipip_stems,mean_tokens,31,unique_tuple_weighted_continuous,0.14144940410670964,0.10965293225629436,1000,0.001998001998001998,-0.00033227949175243033,0.03783821074731505,0.012598512598512598
activation,ipip_stems,mean_tokens,31,binary_hamming,0.15613739655232392,0.13247026727480818,1000,0.000999000999000999,-0.00032659917888660085,0.024168427783731933,0.007315265379781508
activation,neutral_controls,final_token,0,row_weighted_continuous,0.11228007982843019,0.10616642179568121,1000,0.055944055944055944,-0.00188096706685101,0.05949441192974904,0.15550164121592694
activation,neutral_controls,final_token,0,unique_tuple_weighted_continuous,0.1196495468397401,0.10809972247954983,1000,0.000999000999000999,-0.00011284568679172552,0.03665760202408641,0.007315265379781508
activation,neutral_controls,final_token,0,binary_hamming,0.06337361806894848,0.044318224369884994,1000,0.003996003996003996,0.0003083275974334194,0.021117481713956457,0.02077312000976123
activation,neutral_controls,final_token,1,row_weighted_continuous,0.10066524100638534,0.07233754432754887,1000,0.06293706293706294,0.0020870270859899335,0.05379832404480179,0.1707575293232664
activation,neutral_controls,final_token,1,unique_tuple_weighted_continuous,0.14443524837225408,0.1177530481028891,1000,0.000999000999000999,-0.0019521437483949876,0.03984880856041824,0.007315265379781508
activation,neutral_controls,final_token,1,binary_hamming,0.11501942925380726,0.08004806420843229,1000,0.000999000999000999,0.0005419726036907563,0.02846022662934153,0.007315265379781508
activation,neutral_controls,final_token,2,row_weighted_continuous,0.09769262753614935,0.06672350820465314,1000,0.07092907092907093,0.0010463803354433478,0.054830112436228866,0.18436144008663094
activation,neutral_controls,final_token,2,unique_tuple_weighted_continuous,0.121319818337098,0.08385405295900525,1000,0.002997002997002997,-0.0022223163039608975,0.03742688374544415,0.016729172466877384
activation,neutral_controls,final_token,2,binary_hamming,0.12901408468276718,0.09167625900405349,1000,0.000999000999000999,0.0001950071685533983,0.0288043566843184,0.007315265379781508
activation,neutral_controls,final_token,3,row_weighted_continuous,0.12751515909068106,0.10781167946092979,1000,0.017982017982017984,0.0013975706497952013,0.055410807249430545,0.06312244456574354
activation,neutral_controls,final_token,3,unique_tuple_weighted_continuous,0.09788682745522628,0.06850369076629867,1000,0.011988011988011988,0.0008743940130189756,0.03867103496054061,0.04718980441523794
activation,neutral_controls,final_token,3,binary_hamming,0.11811588490705141,0.09417520396963136,1000,0.000999000999000999,0.00038059060901242967,0.026236088939837563,0.007315265379781508
activation,neutral_controls,final_token,4,row_weighted_continuous,0.12469316536717487,0.10982837395831488,1000,0.023976023976023976,-0.0016525421474346096,0.05583262409135497,0.07964718208620648
activation,neutral_controls,final_token,4,unique_tuple_weighted_continuous,0.11789684155481506,0.09923804803404984,1000,0.002997002997002997,-0.0017119478357609317,0.03777166606455766,0.016729172466877384
activation,neutral_controls,final_token,4,binary_hamming,0.10865066146761405,0.08840897437813586,1000,0.000999000999000999,0.0003173958822658078,0.027178132775775125,0.007315265379781508
activation,neutral_controls,final_token,5,row_weighted_continuous,0.1168653957899983,0.08721330918059676,1000,0.03696303696303696,0.00017640577881543408,0.05625903982810332,0.11287815323689762
activation,neutral_controls,final_token,5,unique_tuple_weighted_continuous,0.11838217020834074,0.08846303628220939,1000,0.003996003996003996,-0.00022547120716958851,0.03687027851614639,0.02077312000976123
activation,neutral_controls,final_token,5,binary_hamming,0.10273921445670534,0.07273451800596502,1000,0.000999000999000999,0.0007075804668888112,0.02619421060503078,0.007315265379781508
activation,neutral_controls,final_token,6,row_weighted_continuous,0.11215394479431662,0.1104677920897821,1000,0.05194805194805195,0.0004926608791363692,0.05774297187421881,0.14864127469169486
activation,neutral_controls,final_token,6,unique_tuple_weighted_continuous,0.11655948902286901,0.11381524730002693,1000,0.002997002997002997,-0.0022692603913671396,0.03686832164233837,0.016729172466877384
activation,neutral_controls,final_token,6,binary_hamming,0.09292260707285237,0.07755893828004726,1000,0.000999000999000999,-0.00018999505560927355,0.02416366640876518,0.007315265379781508
activation,neutral_controls,final_token,7,row_weighted_continuous,0.10264536748223846,0.08711359063471738,1000,0.08091908091908091,0.0008966441070340058,0.05767359762526791,0.20638911650147604
activation,neutral_controls,final_token,7,unique_tuple_weighted_continuous,0.09479521229144755,0.06649515863509503,1000,0.00999000999000999,-4.606896060058691e-05,0.03692618673303645,0.041995041995042
activation,neutral_controls,final_token,7,binary_hamming,0.07464844852022268,0.04327495166814571,1000,0.000999000999000999,0.0010748537567479772,0.02255108985102494,0.007315265379781508
activation,neutral_controls,final_token,8,row_weighted_continuous,0.07813772368862969,0.05413910638808412,1000,0.17282717282717283,-0.001132830260133413,0.05702961426157744,0.32967872463670783
activation,neutral_controls,final_token,8,unique_tuple_weighted_continuous,0.08368431729514011,0.05925159952874628,1000,0.030969030969030968,-0.0025619980176902254,0.03803325435549801,0.09901366239394407
activation,neutral_controls,final_token,8,binary_hamming,0.06672199521246086,0.046022645575942205,1000,0.002997002997002997,0.0006370352611955554,0.021958005777027476,0.016729172466877384
activation,neutral_controls,final_token,9,row_weighted_continuous,0.06815499030165144,0.054128682161394555,1000,0.24375624375624375,-0.001131602657574636,0.05774177829635558,0.40586308556968703
activation,neutral_controls,final_token,9,unique_tuple_weighted_continuous,0.08015757748463267,0.06697791834093514,1000,0.03296703296703297,0.0005154750403671847,0.037400716772289413,0.10393772893772894
activation,neutral_controls,final_token,9,binary_hamming,0.06005998300823766,0.043941009691060046,1000,0.001998001998001998,-0.00024496821947322933,0.02112422675375461,0.012598512598512598
activation,neutral_controls,final_token,10,row_weighted_continuous,0.06788017212817218,0.05038707317217085,1000,0.25674325674325676,0.0007285840337828539,0.059059411810943416,0.41530203762982865
activation,neutral_controls,final_token,10,unique_tuple_weighted_continuous,0.07863519352354771,0.0614627156880678,1000,0.03396603396603397,-0.0009111314639081126,0.03615987156198402,0.10514031423122333
activation,neutral_controls,final_token,10,binary_hamming,0.05429447009874716,0.033840493432024915,1000,0.003996003996003996,0.0005562305935253292,0.01953884742628192,0.02077312000976123
activation,neutral_controls,final_token,11,row_weighted_continuous,0.09117882458818125,0.07861469894636637,1000,0.12187812187812187,0.0023603906058665166,0.05830923361561031,0.2739240957062739
activation,neutral_controls,final_token,11,unique_tuple_weighted_continuous,0.07693339788240877,0.05974006305673729,1000,0.03396603396603397,0.0008249956510652544,0.036241007753381155,0.10514031423122333
activation,neutral_controls,final_token,11,binary_hamming,0.05695900048229558,0.03951344217018844,1000,0.004995004995004995,-0.0006952087871765943,0.020036863180390736,0.024297131439988583
activation,neutral_controls,final_token,12,row_weighted_continuous,0.09901203914062016,0.07895584651604642,1000,0.09290709290709291,0.0009659839079720215,0.05888156177847463,0.22596332239189384
activation,neutral_controls,final_token,12,unique_tuple_weighted_continuous,0.0780253202432574,0.056618597213781215,1000,0.03296703296703297,0.0003873897987921195,0.03676822488763341,0.10393772893772894
activation,neutral_controls,final_token,12,binary_hamming,0.05849504617491735,0.038101137320618234,1000,0.005994005994005994,0.00038549320717875,0.020438819335057642,0.028346653346653348
activation,neutral_controls,final_token,13,row_weighted_continuous,0.08083154384945032,0.06951867608387371,1000,0.15584415584415584,0.0003659165729337798,0.05740550917542621,0.30409704908272245
activation,neutral_controls,final_token,13,unique_tuple_weighted_continuous,0.065568250930848,0.05477783612722276,1000,0.06993006993006994,-0.000926113804790478,0.03674060736216593,0.1838701838701839
activation,neutral_controls,final_token,13,binary_hamming,0.05164132591280056,0.04798890777380849,1000,0.005994005994005994,-0.00015804865193082808,0.019539959946170804,0.028346653346653348
activation,neutral_controls,final_token,14,row_weighted_continuous,0.06097605845475533,0.04797917514864357,1000,0.2977022977022977,0.0017452760734099023,0.059385296715515644,0.4581123574412165
activation,neutral_controls,final_token,14,unique_tuple_weighted_continuous,0.05451053747137413,0.03896487428972663,1000,0.13586413586413587,0.0011183501715516398,0.03642375840246154,0.2855662855662856
activation,neutral_controls,final_token,14,binary_hamming,0.04671360558275942,0.036772294287187174,1000,0.016983016983016984,-0.0001815160678603195,0.0194021355293743,0.06023663836163837
activation,neutral_controls,final_token,15,row_weighted_continuous,0.06696854787107423,0.05531075013128625,1000,0.2597402597402597,-0.0030579057016220457,0.059453314361207724,0.4191543054102295
activation,neutral_controls,final_token,15,unique_tuple_weighted_continuous,0.05382985289650076,0.03960448910471628,1000,0.16783216783216784,-0.00013532471462985728,0.03729167731060796,0.32104973678007387
activation,neutral_controls,final_token,15,binary_hamming,0.050820681311578436,0.045095564814318194,1000,0.01098901098901099,-0.00042001899350605474,0.01935490590328349,0.0442811626243579
activation,neutral_controls,final_token,16,row_weighted_continuous,0.06436621152687892,0.05446668279471551,1000,0.29270729270729273,0.0005342834016786169,0.06011549115908117,0.45406302126119896
activation,neutral_controls,final_token,16,unique_tuple_weighted_continuous,0.04782578251572673,0.03814362224175945,1000,0.1848151848151848,0.0016471089428387918,0.03632527159079934,0.34387743404136845
activation,neutral_controls,final_token,16,binary_hamming,0.04778927460334974,0.04944539829074648,1000,0.006993006993006993,0.00020117067732959782,0.017985723731551634,0.031537998425415645
activation,neutral_controls,final_token,17,row_weighted_continuous,0.05847286290171745,0.0510509784021824,1000,0.3546453546453546,-0.003400805703710694,0.05967450650359121,0.5000279223881708
activation,neutral_controls,final_token,17,unique_tuple_weighted_continuous,0.04689628939879033,0.042692420407095553,1000,0.2137862137862138,0.0007600874111445974,0.03727954766355938,0.38212181519268135
activation,neutral_controls,final_token,17,binary_hamming,0.04768727767033809,0.0530514396998171,1000,0.005994005994005994,0.0001134355433135175,0.017447063235595528,0.028346653346653348
